# BUSCO version is: 5.2.2 
# The lineage dataset is: basidiomycota_odb10 (Creation date: 2020-09-10, number of genomes: 133, number of BUSCOs: 1764)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17087at5204	Missing
17091at5204	Fragmented	NODE_11749_length_1032_cov_34.110995	309	1031	+	226.2	158	https://www.orthodb.org/v10?query=17091at5204	Pentulose kinase
17097at5204	Complete	NODE_480_length_8670_cov_41.422670	5171	8250	-	999.6	699	https://www.orthodb.org/v10?query=17097at5204	ATP-dependent RNA helicase DBP10
17105at5204	Missing
17153at5204	Complete	NODE_1362_length_5302_cov_44.493397	147	3892	+	708.7	412	https://www.orthodb.org/v10?query=17153at5204	6-phosphogluconate dehydrogenase, decarboxylating
17246at5204	Complete	NODE_329_length_9964_cov_48.662385	7093	9231	-	567.1	360	https://www.orthodb.org/v10?query=17246at5204	Mre11, DNA-binding
17290at5204	Complete	NODE_101_length_15005_cov_46.493100	2874	5103	-	399.5	376	https://www.orthodb.org/v10?query=17290at5204	cytoplasmic protein
17350at5204	Missing
17356at5204	Complete	NODE_5366_length_2136_cov_45.039825	282	2133	+	587.2	387	https://www.orthodb.org/v10?query=17356at5204	signal recognition particle protein
17365at5204	Complete	NODE_2017_length_4192_cov_29.041798	1443	3931	-	669.1	356	https://www.orthodb.org/v10?query=17365at5204	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
17375at5204	Fragmented	NODE_4632_length_2392_cov_49.572354	3	2391	-	489.0	369	https://www.orthodb.org/v10?query=17375at5204	ARM repeat-containing protein
17443at5204	Fragmented	NODE_13127_length_916_cov_44.899881	261	752	+	302.3	175	https://www.orthodb.org/v10?query=17443at5204	Glucose-6-phosphate 1-dehydrogenase
17465at5204	Complete	NODE_2381_length_3784_cov_28.707041	1963	3781	+	547.2	348	https://www.orthodb.org/v10?query=17465at5204	aspartate kinase
17514at5204	Complete	NODE_4648_length_2387_cov_43.653680	0	2012	-	391.7	378	https://www.orthodb.org/v10?query=17514at5204	ScpA-like, C-terminal
17552at5204	Fragmented	NODE_7319_length_1653_cov_44.487944	16	1174	+	386.8	203	https://www.orthodb.org/v10?query=17552at5204	UDP-glucose:glycoprotein glucosyltransferase
17584at5204	Complete	NODE_465_length_8776_cov_48.195195	6616	8614	+	571.0	399	https://www.orthodb.org/v10?query=17584at5204	serine palmitoyltransferase
17718at5204	Complete	NODE_3543_length_2899_cov_36.963501	234	2897	-	563.2	534	https://www.orthodb.org/v10?query=17718at5204	WD40-repeat-containing domain
17727at5204	Missing
17749at5204	Fragmented	NODE_10191_length_1193_cov_43.522401	386	1190	+	319.4	212	https://www.orthodb.org/v10?query=17749at5204	P-loop containing nucleoside triphosphate hydrolase protein
17771at5204	Complete	NODE_763_length_7094_cov_29.199088	3685	5474	-	771.5	381	https://www.orthodb.org/v10?query=17771at5204	ATP synthase subunit beta
17789at5204	Fragmented	NODE_5483_length_2100_cov_40.336629	100	2069	-	410.5	321	https://www.orthodb.org/v10?query=17789at5204	Ribosome biogenesis protein ERB1
17872at5204	Missing
17886at5204	Missing
17993at5204	Complete	NODE_1671_length_4713_cov_43.995470	1598	3534	-	777.1	395	https://www.orthodb.org/v10?query=17993at5204	RNA helicase
18112at5204	Fragmented	NODE_889_length_6640_cov_45.466403	1	2643	+	406.5	271	https://www.orthodb.org/v10?query=18112at5204	GroEL-like apical domain superfamily
18117at5204	Complete	NODE_1846_length_4451_cov_42.104252	715	2763	-	700.4	417	https://www.orthodb.org/v10?query=18117at5204	T-complex protein 1 subunit delta
18118at5204	Fragmented	NODE_1584_length_4858_cov_45.858398	3619	4857	-	564.1	310	https://www.orthodb.org/v10?query=18118at5204	GMP synthase
18120at5204	Complete	NODE_320_length_10113_cov_48.785672	1610	3297	+	97.3	116	https://www.orthodb.org/v10?query=18120at5204	SET domain-containing protein
18141at5204	Complete	NODE_6972_length_1725_cov_46.953277	112	1632	-	622.2	313	https://www.orthodb.org/v10?query=18141at5204	Non-specific serine/threonine protein kinase
18158at5204	Complete	NODE_443_length_8986_cov_44.729599	4430	8323	+	404.9	398	https://www.orthodb.org/v10?query=18158at5204	DNA mismatch repair protein MutS, core
18162at5204	Complete	NODE_13_length_30395_cov_43.989313	16662	19874	+	822.8	456	https://www.orthodb.org/v10?query=18162at5204	T-complex protein 1 subunit gamma
18379at5204	Fragmented	NODE_5342_length_2142_cov_41.030508	1000	2139	+	441.2	235	https://www.orthodb.org/v10?query=18379at5204	Isocitrate lyase
18444at5204	Fragmented	NODE_77_length_16077_cov_26.396438	6	1234	-	264.4	216	https://www.orthodb.org/v10?query=18444at5204	UPF0061-domain-containing protein
18446at5204	Missing
18478at5204	Complete	NODE_3248_length_3086_cov_43.874045	502	2377	-	739.3	409	https://www.orthodb.org/v10?query=18478at5204	glycosyltransferase family 20 protein
18530at5204	Complete	NODE_1770_length_4557_cov_45.594420	63	1968	+	666.0	416	https://www.orthodb.org/v10?query=18530at5204	Threonine dehydratase
18547at5204	Complete	NODE_813_length_6889_cov_44.042132	1291	4360	+	1138.4	636	https://www.orthodb.org/v10?query=18547at5204	glycosyltransferase family 39 protein
18922at5204	Missing
18999at5204	Fragmented	NODE_2209_length_3971_cov_45.812789	2738	3919	+	308.3	217	https://www.orthodb.org/v10?query=18999at5204	Folylpolyglutamate synthase
19048at5204	Complete	NODE_4200_length_2580_cov_46.090691	41	2011	+	641.3	414	https://www.orthodb.org/v10?query=19048at5204	60S ribosomal export protein NMD3
19065at5204	Fragmented	NODE_916_length_6584_cov_51.113416	2	2208	-	474.1	339	https://www.orthodb.org/v10?query=19065at5204	Tripartite DENN domain
19113at5204	Complete	NODE_6155_length_1908_cov_25.862370	100	1834	+	292.8	263	https://www.orthodb.org/v10?query=19113at5204	Dihydropteroate synthase
19151at5204	Complete	NODE_3743_length_2799_cov_28.814475	350	1809	+	646.3	391	https://www.orthodb.org/v10?query=19151at5204	FAD/NAD(P)-binding domain
19213at5204	Complete	NODE_507_length_8480_cov_47.010234	3589	8374	-	866.2	572	https://www.orthodb.org/v10?query=19213at5204	ABC transporter type 1, transmembrane domain
19221at5204	Complete	NODE_2280_length_3912_cov_47.448501	1	3903	+	676.7	538	https://www.orthodb.org/v10?query=19221at5204	RINT-1 family protein
19262at5204	Fragmented	NODE_6477_length_1836_cov_42.446845	5	1795	+	379.2	253	https://www.orthodb.org/v10?query=19262at5204	Vps54-domain-containing protein
19337at5204	Missing
19366at5204	Fragmented	NODE_12589_length_959_cov_36.361678	19	891	-	441.3	224	https://www.orthodb.org/v10?query=19366at5204	GroEL-like apical domain superfamily
19372at5204	Missing
19388at5204	Complete	NODE_2254_length_3930_cov_43.312224	526	3249	+	534.0	374	https://www.orthodb.org/v10?query=19388at5204	Ubiquitin-activating enzyme
19427at5204	Complete	NODE_2785_length_3419_cov_26.728905	1095	3111	-	797.5	455	https://www.orthodb.org/v10?query=19427at5204	pre-mRNA splicing factor
19479at5204	Complete	NODE_197_length_11975_cov_47.198101	8666	11063	+	493.4	475	https://www.orthodb.org/v10?query=19479at5204	acyltransferase ChoActase/COT/CPT
19583at5204	Fragmented	NODE_942_length_6497_cov_44.852648	3419	6423	+	329.8	194	https://www.orthodb.org/v10?query=19583at5204	Cysteine desulfurase
19752at5204	Missing
19763at5204	Complete	NODE_1491_length_5049_cov_34.070796	198	2193	-	515.5	391	https://www.orthodb.org/v10?query=19763at5204	Pescadillo homolog
19766at5204	Complete	NODE_3034_length_3232_cov_47.865610	1701	3230	+	440.5	325	https://www.orthodb.org/v10?query=19766at5204	cysteine proteinase
19778at5204	Complete	NODE_1229_length_5688_cov_45.621280	2749	5685	+	748.8	655	https://www.orthodb.org/v10?query=19778at5204	Nop14-like protein
19796at5204	Complete	NODE_4586_length_2415_cov_42.508127	0	1510	-	617.2	326	https://www.orthodb.org/v10?query=19796at5204	fumarate hydratase
19841at5204	Complete	NODE_1370_length_5276_cov_43.951144	1587	3467	-	281.9	337	https://www.orthodb.org/v10?query=19841at5204	Mannosyltransferase
19875at5204	Missing
19877at5204	Duplicated	NODE_1136_length_5901_cov_29.542411	1892	4190	-	560.0	417	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19877at5204	Duplicated	NODE_2444_length_3717_cov_27.313187	1284	3584	+	561.3	419	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19884at5204	Missing
19892at5204	Complete	NODE_731_length_7218_cov_46.961910	4209	6539	+	698.4	413	https://www.orthodb.org/v10?query=19892at5204	UDP-glucose 6-dehydrogenase
20020at5204	Missing
20139at5204	Complete	NODE_205_length_11892_cov_45.355734	1097	3389	-	527.7	458	https://www.orthodb.org/v10?query=20139at5204	Translocation protein sec63
20165at5204	Complete	NODE_20_length_25700_cov_42.187293	4042	8591	-	223.7	285	https://www.orthodb.org/v10?query=20165at5204	oligosaccharidyl-lipid flippase
20218at5204	Missing
20338at5204	Fragmented	NODE_6832_length_1753_cov_47.995823	67	1618	+	269.0	238	https://www.orthodb.org/v10?query=20338at5204	Sec1-like protein
20392at5204	Complete	NODE_666_length_7536_cov_27.970371	2221	4724	-	660.1	464	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20456at5204	Complete	NODE_2806_length_3402_cov_46.938045	1817	3400	+	648.6	351	https://www.orthodb.org/v10?query=20456at5204	Protein phosphatase PP2A regulatory subunit B
20570at5204	Fragmented	NODE_3077_length_3210_cov_46.375997	1696	3171	+	263.6	260	https://www.orthodb.org/v10?query=20570at5204	splicing factor 3A subunit 3
20608at5204	Complete	NODE_3327_length_3034_cov_37.523842	117	2994	-	880.7	587	https://www.orthodb.org/v10?query=20608at5204	ABC transporter type 1, transmembrane domain
20644at5204	Complete	NODE_5336_length_2144_cov_45.403967	239	2142	-	722.0	414	https://www.orthodb.org/v10?query=20644at5204	Dihydrolipoyl dehydrogenase
20672at5204	Complete	NODE_174_length_12533_cov_44.159361	1968	4759	-	648.7	491	https://www.orthodb.org/v10?query=20672at5204	VID27 cytoplasmic protein
20678at5204	Missing
20705at5204	Fragmented	NODE_4722_length_2359_cov_47.619632	2	1654	-	532.6	284	https://www.orthodb.org/v10?query=20705at5204	CBS-domain-containing protein
20710at5204	Fragmented	NODE_11155_length_1090_cov_23.153998	12	1050	-	293.8	202	https://www.orthodb.org/v10?query=20710at5204	nitrogen permease regulator 2
20859at5204	Fragmented	NODE_5593_length_2067_cov_32.690452	2	1010	-	356.5	227	https://www.orthodb.org/v10?query=20859at5204	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
20961at5204	Missing
21023at5204	Missing
21067at5204	Fragmented	NODE_3408_length_2989_cov_42.630838	1941	2988	-	486.2	252	https://www.orthodb.org/v10?query=21067at5204	sphingolipid C9-methyltransferase
21073at5204	Complete	NODE_201_length_11955_cov_43.990234	2262	4904	+	513.3	484	https://www.orthodb.org/v10?query=21073at5204	Golgi membrane protein
21119at5204	Missing
21172at5204	Complete	NODE_3648_length_2840_cov_46.864278	1449	2756	+	197.2	187	https://www.orthodb.org/v10?query=21172at5204	Indigoidine synthase A-like protein
21208at5204	Complete	NODE_815_length_6878_cov_45.690781	3224	5092	-	454.5	322	https://www.orthodb.org/v10?query=21208at5204	membrane protein
21215at5204	Fragmented	NODE_10824_length_1122_cov_42.260287	12	1091	+	416.1	258	https://www.orthodb.org/v10?query=21215at5204	Sorting nexin-41
21223at5204	Fragmented	NODE_10190_length_1193_cov_44.680108	211	1190	+	216.4	225	https://www.orthodb.org/v10?query=21223at5204	Peroxin/Ferlin domain
21256at5204	Fragmented	NODE_103_length_14917_cov_46.072574	27	809	+	222.1	191	https://www.orthodb.org/v10?query=21256at5204	actin-like ATPase domain-containing protein
21323at5204	Fragmented	NODE_3376_length_3005_cov_46.704235	1	1932	-	649.1	424	https://www.orthodb.org/v10?query=21323at5204	Sec1-like protein
21531at5204	Complete	NODE_2394_length_3768_cov_44.399350	782	3733	+	371.2	414	https://www.orthodb.org/v10?query=21531at5204	SGT1-domain-containing protein
21535at5204	Complete	NODE_6148_length_1909_cov_44.205240	300	1903	+	787.5	388	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21565at5204	Complete	NODE_301_length_10412_cov_45.482342	8164	9984	+	252.3	284	https://www.orthodb.org/v10?query=21565at5204	SLC41 divalent cation transporters, integral membrane domain
21749at5204	Fragmented	NODE_7654_length_1582_cov_54.823256	117	962	+	272.1	172	https://www.orthodb.org/v10?query=21749at5204	cleft lip and palate associated transmembrane protein
21756at5204	Fragmented	NODE_7165_length_1680_cov_43.715533	287	1677	+	623.1	407	https://www.orthodb.org/v10?query=21756at5204	Phosphatidylinositol 3-kinase VPS34
21781at5204	Complete	NODE_3736_length_2803_cov_46.441306	533	2608	+	559.5	373	https://www.orthodb.org/v10?query=21781at5204	Eukaryotic translation initiation factor 3 subunit D
21805at5204	Complete	NODE_150_length_13278_cov_45.378532	2	3809	+	513.6	419	https://www.orthodb.org/v10?query=21805at5204	signal transducer
21855at5204	Fragmented	NODE_5087_length_2226_cov_42.967892	687	2148	+	293.2	253	https://www.orthodb.org/v10?query=21855at5204	pre-rRNA-processing protein IPI1
21927at5204	Complete	NODE_2650_length_3540_cov_48.488305	0	1574	-	508.4	357	https://www.orthodb.org/v10?query=21927at5204	Eukaryotic translation initiation factor 3 subunit E
21944at5204	Complete	NODE_5339_length_2143_cov_43.722652	2	1329	+	302.2	230	https://www.orthodb.org/v10?query=21944at5204	Gpi16 subunit, GPI transamidase component
22024at5204	Missing
22028at5204	Missing
22098at5204	Complete	NODE_113_length_14560_cov_45.235725	8758	10512	-	676.5	378	https://www.orthodb.org/v10?query=22098at5204	histone-lysine N-methyltransferase Su(var)3-9
22127at5204	Complete	NODE_2182_length_3999_cov_44.691994	0	1979	-	297.3	298	https://www.orthodb.org/v10?query=22127at5204	WD40-repeat-containing domain
22145at5204	Complete	NODE_2026_length_4180_cov_46.900317	528	3544	-	796.6	562	https://www.orthodb.org/v10?query=22145at5204	AdoMet-dependent rRNA methyltransferase SPB1
22152at5204	Fragmented	NODE_3452_length_2963_cov_47.997228	2049	2961	+	410.1	224	https://www.orthodb.org/v10?query=22152at5204	Rab GDP dissociation inhibitor
22226at5204	Fragmented	NODE_9719_length_1253_cov_47.335884	28	1250	+	246.9	222	https://www.orthodb.org/v10?query=22226at5204	Lysophospholipid acyltransferase
22285at5204	Missing
22306at5204	Complete	NODE_8903_length_1365_cov_35.784938	244	1356	+	337.6	304	https://www.orthodb.org/v10?query=22306at5204	Cytochrome P450 monooxygenase 113
22346at5204	Duplicated	NODE_1255_length_5616_cov_26.736776	11	1824	-	513.7	345	https://www.orthodb.org/v10?query=22346at5204	Eukaryotic translation initiation factor 2A
22346at5204	Duplicated	NODE_1353_length_5324_cov_29.152087	3495	5312	+	500.7	345	https://www.orthodb.org/v10?query=22346at5204	Eukaryotic translation initiation factor 2A
22392at5204	Complete	NODE_4099_length_2629_cov_48.239812	266	2533	-	266.3	306	https://www.orthodb.org/v10?query=22392at5204	SH3 domain
22467at5204	Complete	NODE_23_length_24658_cov_46.488874	18576	20252	-	659.8	359	https://www.orthodb.org/v10?query=22467at5204	Argininosuccinate synthase
22502at5204	Duplicated	NODE_3972_length_2685_cov_25.107745	754	2682	+	562.9	382	https://www.orthodb.org/v10?query=22502at5204	histidyl-tRNA synthetase
22502at5204	Duplicated	NODE_824_length_6848_cov_31.027322	1344	3440	+	561.8	404	https://www.orthodb.org/v10?query=22502at5204	histidyl-tRNA synthetase
22564at5204	Fragmented	NODE_2798_length_3408_cov_48.226959	1	3388	+	493.7	589	https://www.orthodb.org/v10?query=22564at5204	TRAPP II complex, TRAPPC10
22567at5204	Complete	NODE_3063_length_3215_cov_42.274060	8	2101	+	568.9	392	https://www.orthodb.org/v10?query=22567at5204	Eukaryotic translation initiation factor 3 subunit L
22595at5204	Complete	NODE_5139_length_2207_cov_38.621596	1065	2204	+	636.3	333	https://www.orthodb.org/v10?query=22595at5204	SecY protein
22730at5204	Complete	NODE_4353_length_2515_cov_36.939295	73	1819	-	617.1	364	https://www.orthodb.org/v10?query=22730at5204	Nop domain
22744at5204	Complete	NODE_2893_length_3331_cov_47.711125	706	2819	-	813.0	480	https://www.orthodb.org/v10?query=22744at5204	protein phosphatase 2 (formerly 2A), regulatory subunit A
22750at5204	Complete	NODE_3593_length_2872_cov_42.618247	932	2871	-	479.2	337	https://www.orthodb.org/v10?query=22750at5204	P-loop containing nucleoside triphosphate hydrolase protein
22761at5204	Complete	NODE_6682_length_1789_cov_45.717874	98	1695	+	532.8	370	https://www.orthodb.org/v10?query=22761at5204	oligomeric complex COG6
22764at5204	Missing
22858at5204	Missing
22924at5204	Missing
23010at5204	Fragmented	NODE_4998_length_2256_cov_47.419458	910	2253	+	268.3	207	https://www.orthodb.org/v10?query=23010at5204	Rubisco LSMT, substrate-binding domain
23018at5204	Fragmented	NODE_8296_length_1464_cov_44.323720	167	1461	+	294.0	286	https://www.orthodb.org/v10?query=23018at5204	Signal recognition particle subunit SRP68
23079at5204	Missing
23136at5204	Complete	NODE_2103_length_4087_cov_43.410224	500	2752	+	616.6	375	https://www.orthodb.org/v10?query=23136at5204	Sodium/hydrogen exchanger
23138at5204	Complete	NODE_733_length_7209_cov_44.039961	2825	5453	+	280.8	316	https://www.orthodb.org/v10?query=23138at5204	DUF654-domain-containing protein
23253at5204	Missing
23262at5204	Complete	NODE_3489_length_2938_cov_40.875918	488	2328	-	694.2	371	https://www.orthodb.org/v10?query=23262at5204	RuvB-like helicase
23317at5204	Complete	NODE_5050_length_2239_cov_38.448659	1	1351	+	523.5	303	https://www.orthodb.org/v10?query=23317at5204	argininosuccinate lyase
23371at5204	Complete	NODE_2996_length_3256_cov_43.680717	325	2095	+	309.5	272	https://www.orthodb.org/v10?query=23371at5204	PAN2-PAN3 deadenylation complex subunit PAN3
23550at5204	Complete	NODE_1427_length_5150_cov_31.066233	2672	5147	+	432.9	368	https://www.orthodb.org/v10?query=23550at5204	tRNA (guanine(26)-N(2))-dimethyltransferase
23566at5204	Fragmented	NODE_7648_length_1583_cov_47.835325	2	759	-	287.9	172	https://www.orthodb.org/v10?query=23566at5204	WD40-repeat-containing domain
23629at5204	Complete	NODE_938_length_6519_cov_44.233934	1251	3919	+	651.0	405	https://www.orthodb.org/v10?query=23629at5204	Nucleolar GTP-binding protein 2
23749at5204	Fragmented	NODE_3144_length_3155_cov_46.357050	2	1111	-	388.7	225	https://www.orthodb.org/v10?query=23749at5204	Dynamin superfamily
23753at5204	Complete	NODE_89_length_15524_cov_47.239011	2412	6149	-	1068.4	794	https://www.orthodb.org/v10?query=23753at5204	Pep3/Vps18/deep orange
23763at5204	Missing
23771at5204	Complete	NODE_799_length_6936_cov_44.036303	4275	5758	+	641.2	361	https://www.orthodb.org/v10?query=23771at5204	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
23824at5204	Missing
23894at5204	Complete	NODE_337_length_9920_cov_46.021945	5257	9721	-	673.1	362	https://www.orthodb.org/v10?query=23894at5204	Pyruvate kinase
24037at5204	Complete	NODE_1544_length_4942_cov_47.252004	2309	4274	+	317.1	266	https://www.orthodb.org/v10?query=24037at5204	tRNA (uracil(54)-C(5))-methyltransferase
24073at5204	Fragmented	NODE_1949_length_4289_cov_26.704891	1536	4288	-	554.9	401	https://www.orthodb.org/v10?query=24073at5204	Histone-lysine N-methyltransferase
24302at5204	Fragmented	NODE_3723_length_2809_cov_41.073939	215	1584	+	443.3	321	https://www.orthodb.org/v10?query=24302at5204	Exocyst complex component EXO84
24349at5204	Complete	NODE_539_length_8250_cov_45.109996	6909	8249	-	238.9	197	https://www.orthodb.org/v10?query=24349at5204	major facilitator protein
24350at5204	Complete	NODE_3171_length_3138_cov_21.972885	12	2462	+	415.7	369	https://www.orthodb.org/v10?query=24350at5204	Ribosomal protein S5 domain 2-type fold
24461at5204	Fragmented	NODE_1900_length_4368_cov_30.114659	161	2055	+	300.5	163	https://www.orthodb.org/v10?query=24461at5204	DUF726-domain-containing protein
24615at5204	Complete	NODE_2402_length_3757_cov_41.151630	1182	3121	+	516.0	304	https://www.orthodb.org/v10?query=24615at5204	Mitogen-activated protein kinase
24619at5204	Complete	NODE_1355_length_5321_cov_26.479405	2796	5320	+	527.8	475	https://www.orthodb.org/v10?query=24619at5204	Sda1
24630at5204	Complete	NODE_708_length_7326_cov_47.453718	3227	5035	-	460.9	342	https://www.orthodb.org/v10?query=24630at5204	glutamine synthetase/guanido kinase
24647at5204	Complete	NODE_916_length_6584_cov_51.113416	3950	6581	+	347.6	323	https://www.orthodb.org/v10?query=24647at5204	MFS general substrate transporter
24696at5204	Complete	NODE_4392_length_2499_cov_41.961602	146	1885	-	613.5	312	https://www.orthodb.org/v10?query=24696at5204	NADH-quinone oxidoreductase, subunit D
24951at5204	Complete	NODE_4436_length_2479_cov_45.965029	1273	2397	+	345.1	273	https://www.orthodb.org/v10?query=24951at5204	phosphoserine aminotransferase
25001at5204	Complete	NODE_3454_length_2962_cov_49.537955	667	2395	-	614.6	397	https://www.orthodb.org/v10?query=25001at5204	mitochondrial processing peptidase
25048at5204	Complete	NODE_3_length_57643_cov_44.441736	25055	26656	+	291.3	228	https://www.orthodb.org/v10?query=25048at5204	5-methylaminomethyl-2-thiouridylate- methyltransferase
25093at5204	Missing
25103at5204	Complete	NODE_3220_length_3101_cov_48.651124	42	2011	+	577.4	343	https://www.orthodb.org/v10?query=25103at5204	phenylalanine-tRNA ligase
25118at5204	Fragmented	NODE_10735_length_1132_cov_46.339336	18	1073	+	333.1	188	https://www.orthodb.org/v10?query=25118at5204	Pyridoxal phosphate-dependent transferase
25145at5204	Fragmented	NODE_9220_length_1319_cov_42.082126	17	1308	+	168.0	156	https://www.orthodb.org/v10?query=25145at5204	Chromatin assembly factor 1 subunit A
25254at5204	Fragmented	NODE_5223_length_2180_cov_41.431764	1	2177	-	695.7	462	https://www.orthodb.org/v10?query=25254at5204	Ubiquitin carboxyl-terminal hydrolase
25312at5204	Complete	NODE_181_length_12328_cov_44.693168	1164	2662	+	444.4	317	https://www.orthodb.org/v10?query=25312at5204	Adenylosuccinate synthetase
25333at5204	Fragmented	NODE_11029_length_1102_cov_44.655610	1	791	+	323.7	207	https://www.orthodb.org/v10?query=25333at5204	cytochrome P450
25441at5204	Complete	NODE_46_length_18958_cov_46.705736	14157	18511	-	322.3	226	https://www.orthodb.org/v10?query=25441at5204	U2 snRNP auxiliary factor large subunit
25450at5204	Complete	NODE_472_length_8735_cov_45.715754	2671	5374	-	244.0	171	https://www.orthodb.org/v10?query=25450at5204	Peroxisomal targeting signal 1 receptor
25469at5204	Complete	NODE_783_length_7016_cov_37.630927	4708	6498	+	458.7	327	https://www.orthodb.org/v10?query=25469at5204	ATP-dependent RNA helicase DBP8
25482at5204	Complete	NODE_4524_length_2443_cov_43.820795	1	1569	-	694.6	341	https://www.orthodb.org/v10?query=25482at5204	p-loop containing nucleoside triphosphate hydrolase protein
25496at5204	Fragmented	NODE_8475_length_1435_cov_37.195140	7	1405	+	328.4	247	https://www.orthodb.org/v10?query=25496at5204	GTP cyclohydrolase II
25670at5204	Complete	NODE_4661_length_2381_cov_49.077257	191	1745	-	430.1	300	https://www.orthodb.org/v10?query=25670at5204	TFIIH basal transcription factor complex, subunit SSL1
25703at5204	Complete	NODE_3604_length_2866_cov_43.494801	1	2623	+	648.1	473	https://www.orthodb.org/v10?query=25703at5204	Ubiquitin-like modifier-activating enzyme ATG7
25715at5204	Complete	NODE_1_length_61998_cov_46.976212	40143	45765	-	484.2	343	https://www.orthodb.org/v10?query=25715at5204	clathrin adaptor mu subunit
25736at5204	Duplicated	NODE_3521_length_2912_cov_26.364727	97	1906	+	407.2	298	https://www.orthodb.org/v10?query=25736at5204	aspartyl aminopeptidase
25736at5204	Duplicated	NODE_503_length_8524_cov_29.101101	913	2884	+	378.4	313	https://www.orthodb.org/v10?query=25736at5204	aspartyl aminopeptidase
25805at5204	Complete	NODE_1388_length_5222_cov_38.098348	3417	5219	+	482.6	348	https://www.orthodb.org/v10?query=25805at5204	Pyridoxal phosphate-dependent transferase
25832at5204	Complete	NODE_7713_length_1571_cov_43.904953	95	1309	+	203.2	206	https://www.orthodb.org/v10?query=25832at5204	DUF1630-domain-containing protein
25863at5204	Missing
25870at5204	Duplicated	NODE_1246_length_5653_cov_25.814204	2472	4908	+	442.7	343	https://www.orthodb.org/v10?query=25870at5204	P-loop containing nucleoside triphosphate hydrolase protein
25870at5204	Duplicated	NODE_458_length_8835_cov_22.837406	1670	4034	+	441.5	344	https://www.orthodb.org/v10?query=25870at5204	P-loop containing nucleoside triphosphate hydrolase protein
26029at5204	Missing
26040at5204	Missing
26054at5204	Fragmented	NODE_8682_length_1401_cov_44.611782	2	1395	-	345.4	294	https://www.orthodb.org/v10?query=26054at5204	Ku, C-terminal
26114at5204	Complete	NODE_438_length_9011_cov_42.890978	4841	7167	+	815.5	438	https://www.orthodb.org/v10?query=26114at5204	Polyadenylate-binding protein
26164at5204	Missing
26180at5204	Complete	NODE_4198_length_2581_cov_45.632987	1087	2554	-	552.8	293	https://www.orthodb.org/v10?query=26180at5204	Pyruvate dehydrogenase E1 component subunit alpha
26338at5204	Missing
26369at5204	Complete	NODE_4570_length_2420_cov_24.648741	780	2419	+	393.2	295	https://www.orthodb.org/v10?query=26369at5204	dynactin p62
26430at5204	Complete	NODE_706_length_7334_cov_45.544026	105	2048	-	538.5	338	https://www.orthodb.org/v10?query=26430at5204	cytoplasmic protein
26486at5204	Complete	NODE_336_length_9922_cov_44.379888	303	2028	-	318.0	257	https://www.orthodb.org/v10?query=26486at5204	Ribonuclease Nob1, eukaryote
26524at5204	Fragmented	NODE_6687_length_1789_cov_26.210864	973	1737	-	167.0	126	https://www.orthodb.org/v10?query=26524at5204	cysteine proteinase
26533at5204	Missing
26631at5204	Complete	NODE_763_length_7094_cov_29.199088	733	3386	-	662.7	476	https://www.orthodb.org/v10?query=26631at5204	nucleotide-binding domain-containing protein
26664at5204	Complete	NODE_5954_length_1961_cov_49.067410	314	1200	+	641.8	302	https://www.orthodb.org/v10?query=26664at5204	26S Proteasome regulatory subunit 4
26684at5204	Complete	NODE_8561_length_1419_cov_50.669896	318	1342	-	166.4	162	https://www.orthodb.org/v10?query=26684at5204	Cytidine deaminase-like protein
26703at5204	Complete	NODE_1939_length_4300_cov_27.796117	2197	4049	+	652.3	373	https://www.orthodb.org/v10?query=26703at5204	Tubulin gamma chain
26707at5204	Missing
26714at5204	Complete	NODE_773_length_7044_cov_35.453710	3176	6453	-	569.6	335	https://www.orthodb.org/v10?query=26714at5204	ATP-dependent RNA helicase DBP5
26752at5204	Complete	NODE_2090_length_4102_cov_29.253168	1196	2993	+	369.0	331	https://www.orthodb.org/v10?query=26752at5204	25S rRNA (cytosine-C(5))-methyltransferase rcm1
26772at5204	Duplicated	NODE_2052_length_4149_cov_30.620334	389	2017	-	490.4	330	https://www.orthodb.org/v10?query=26772at5204	Acyl-CoA dehydrogenase/oxidase, N-terminal
26772at5204	Duplicated	NODE_4871_length_2305_cov_22.867594	290	1900	+	554.8	338	https://www.orthodb.org/v10?query=26772at5204	Acyl-CoA dehydrogenase/oxidase, N-terminal
26788at5204	Fragmented	NODE_10310_length_1179_cov_44.388385	34	1178	-	499.5	290	https://www.orthodb.org/v10?query=26788at5204	Phospho-2-dehydro-3-deoxyheptonate aldolase
26807at5204	Complete	NODE_4191_length_2584_cov_45.433985	871	2512	+	229.0	273	https://www.orthodb.org/v10?query=26807at5204	Winged helix-like DNA-binding domain superfamily
26825at5204	Missing
