# BUSCO version is: 5.2.2 
# The lineage dataset is: basidiomycota_odb10 (Creation date: 2020-09-10, number of genomes: 133, number of BUSCOs: 1764)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
19048at5204	Complete	NBAZ01000009.1	1012793	1015094	+	667.3	434	https://www.orthodb.org/v10?query=19048at5204	60S ribosomal export protein NMD3
19065at5204	Complete	NBAZ01000013.1	371600	376853	-	645.6	445	https://www.orthodb.org/v10?query=19065at5204	Tripartite DENN domain
19113at5204	Complete	NBAZ01000006.1	953024	955923	+	339.6	355	https://www.orthodb.org/v10?query=19113at5204	Dihydropteroate synthase
19151at5204	Missing
19213at5204	Missing
19221at5204	Complete	NBAZ01000001.1	1857174	1861435	+	648.9	601	https://www.orthodb.org/v10?query=19221at5204	RINT-1 family protein
19262at5204	Complete	NBAZ01000008.1	54787	58714	+	520.9	491	https://www.orthodb.org/v10?query=19262at5204	Vps54-domain-containing protein
19337at5204	Complete	NBAZ01000002.1	1175462	1178235	-	548.9	457	https://www.orthodb.org/v10?query=19337at5204	RNA-binding domain-containing protein
19366at5204	Complete	NBAZ01000005.1	757050	759622	+	765.2	436	https://www.orthodb.org/v10?query=19366at5204	GroEL-like apical domain superfamily
19372at5204	Complete	NBAZ01000010.1	1217405	1219725	-	229.7	229	https://www.orthodb.org/v10?query=19372at5204	peptidase M24
19388at5204	Complete	NBAZ01000023.1	188376	191192	+	494.1	383	https://www.orthodb.org/v10?query=19388at5204	Ubiquitin-activating enzyme
19427at5204	Complete	NBAZ01000001.1	794275	796087	-	595.3	399	https://www.orthodb.org/v10?query=19427at5204	pre-mRNA splicing factor
19479at5204	Complete	NBAZ01000005.1	274048	276620	-	436.5	440	https://www.orthodb.org/v10?query=19479at5204	acyltransferase ChoActase/COT/CPT
19583at5204	Complete	NBAZ01000008.1	593766	597758	-	560.2	335	https://www.orthodb.org/v10?query=19583at5204	Cysteine desulfurase
19752at5204	Complete	NBAZ01000002.1	2155793	2159374	+	420.6	454	https://www.orthodb.org/v10?query=19752at5204	Topoisomerase II-associated protein PAT1
19763at5204	Complete	NBAZ01000001.1	1218247	1224740	+	536.9	391	https://www.orthodb.org/v10?query=19763at5204	Pescadillo homolog
19766at5204	Complete	NBAZ01000001.1	1647720	1649311	-	478.0	343	https://www.orthodb.org/v10?query=19766at5204	cysteine proteinase
19778at5204	Complete	NBAZ01000004.1	1161771	1164754	+	656.5	677	https://www.orthodb.org/v10?query=19778at5204	Nop14-like protein
19796at5204	Complete	NBAZ01000001.1	1721346	1723266	+	642.7	378	https://www.orthodb.org/v10?query=19796at5204	fumarate hydratase
19841at5204	Complete	NBAZ01000007.1	1125441	1127363	-	303.6	346	https://www.orthodb.org/v10?query=19841at5204	Mannosyltransferase
19875at5204	Complete	NBAZ01000014.1	385193	387791	+	615.3	489	https://www.orthodb.org/v10?query=19875at5204	DUF862-domain-containing protein
19877at5204	Complete	NBAZ01000002.1	1403278	1409889	-	489.6	381	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19884at5204	Complete	NBAZ01000007.1	1422974	1425072	-	533.3	421	https://www.orthodb.org/v10?query=19884at5204	Zinc finger C2H2-type
19892at5204	Complete	NBAZ01000006.1	793243	795313	-	641.2	365	https://www.orthodb.org/v10?query=19892at5204	UDP-glucose 6-dehydrogenase
20020at5204	Complete	NBAZ01000022.1	217472	219807	-	722.9	441	https://www.orthodb.org/v10?query=20020at5204	carboxyl transferase
20139at5204	Complete	NBAZ01000004.1	822201	824505	+	479.9	446	https://www.orthodb.org/v10?query=20139at5204	Translocation protein sec63
20165at5204	Complete	NBAZ01000005.1	40214	42533	-	269.6	289	https://www.orthodb.org/v10?query=20165at5204	oligosaccharidyl-lipid flippase
20218at5204	Complete	NBAZ01000010.1	670546	687069	+	637.0	381	https://www.orthodb.org/v10?query=20218at5204	Serine hydroxymethyltransferase
20338at5204	Complete	NBAZ01000001.1	1577548	1580097	+	523.1	437	https://www.orthodb.org/v10?query=20338at5204	Sec1-like protein
20392at5204	Complete	NBAZ01000010.1	291709	294212	+	664.3	482	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20456at5204	Complete	NBAZ01000020.1	340348	342118	-	725.1	386	https://www.orthodb.org/v10?query=20456at5204	Protein phosphatase PP2A regulatory subunit B
20570at5204	Complete	NBAZ01000004.1	1679735	1681487	-	393.3	282	https://www.orthodb.org/v10?query=20570at5204	splicing factor 3A subunit 3
20608at5204	Missing
20644at5204	Missing
20672at5204	Complete	NBAZ01000004.1	579209	581986	+	619.0	493	https://www.orthodb.org/v10?query=20672at5204	VID27 cytoplasmic protein
20678at5204	Complete	NBAZ01000003.1	1002830	1006092	+	622.3	600	https://www.orthodb.org/v10?query=20678at5204	COG complex component
20705at5204	Complete	NBAZ01000001.1	1050057	1052586	+	650.7	433	https://www.orthodb.org/v10?query=20705at5204	CBS-domain-containing protein
20710at5204	Complete	NBAZ01000008.1	1090470	1092944	-	427.3	314	https://www.orthodb.org/v10?query=20710at5204	nitrogen permease regulator 2
20859at5204	Complete	NBAZ01000008.1	587335	588906	-	428.5	365	https://www.orthodb.org/v10?query=20859at5204	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
20961at5204	Complete	NBAZ01000005.1	1455029	1456519	+	213.1	211	https://www.orthodb.org/v10?query=20961at5204	Palmitoyltransferase
21023at5204	Complete	NBAZ01000004.1	1485829	1487595	+	366.9	308	https://www.orthodb.org/v10?query=21023at5204	Protein disulfide-isomerase
21067at5204	Complete	NBAZ01000003.1	2264227	2265981	-	620.8	399	https://www.orthodb.org/v10?query=21067at5204	sphingolipid C9-methyltransferase
21073at5204	Complete	NBAZ01000003.1	1191399	1194198	-	509.1	485	https://www.orthodb.org/v10?query=21073at5204	Golgi membrane protein
21119at5204	Complete	NBAZ01000003.1	1230612	1233779	-	578.3	424	https://www.orthodb.org/v10?query=21119at5204	Chloride channel protein
21172at5204	Complete	NBAZ01000001.1	1089944	1093499	+	197.2	188	https://www.orthodb.org/v10?query=21172at5204	Indigoidine synthase A-like protein
21208at5204	Complete	NBAZ01000005.1	497716	499522	+	497.9	336	https://www.orthodb.org/v10?query=21208at5204	membrane protein
21215at5204	Complete	NBAZ01000002.1	2731892	2737049	-	499.1	332	https://www.orthodb.org/v10?query=21215at5204	Sorting nexin-41
21223at5204	Complete	NBAZ01000025.1	140637	142323	-	364.0	373	https://www.orthodb.org/v10?query=21223at5204	Peroxin/Ferlin domain
21256at5204	Complete	NBAZ01000002.1	2590231	2591835	+	331.7	338	https://www.orthodb.org/v10?query=21256at5204	actin-like ATPase domain-containing protein
21323at5204	Complete	NBAZ01000001.1	2132236	2134801	+	837.3	545	https://www.orthodb.org/v10?query=21323at5204	Sec1-like protein
21531at5204	Complete	NBAZ01000001.1	911025	914892	-	377.4	504	https://www.orthodb.org/v10?query=21531at5204	SGT1-domain-containing protein
21535at5204	Complete	NBAZ01000007.1	18835	22731	+	760.1	388	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21565at5204	Complete	NBAZ01000007.1	144214	146087	-	307.1	254	https://www.orthodb.org/v10?query=21565at5204	SLC41 divalent cation transporters, integral membrane domain
21749at5204	Complete	NBAZ01000004.1	728426	731163	-	262.2	279	https://www.orthodb.org/v10?query=21749at5204	cleft lip and palate associated transmembrane protein
21756at5204	Complete	NBAZ01000005.1	95155	98426	+	1045.8	694	https://www.orthodb.org/v10?query=21756at5204	Phosphatidylinositol 3-kinase VPS34
21781at5204	Complete	NBAZ01000004.1	1072180	1074293	+	572.6	374	https://www.orthodb.org/v10?query=21781at5204	Eukaryotic translation initiation factor 3 subunit D
21805at5204	Complete	NBAZ01000012.1	421348	434318	+	487.7	407	https://www.orthodb.org/v10?query=21805at5204	signal transducer
21855at5204	Complete	NBAZ01000001.1	3327676	3330795	-	412.2	521	https://www.orthodb.org/v10?query=21855at5204	pre-rRNA-processing protein IPI1
21927at5204	Complete	NBAZ01000013.1	330070	331627	-	506.9	357	https://www.orthodb.org/v10?query=21927at5204	Eukaryotic translation initiation factor 3 subunit E
21944at5204	Complete	NBAZ01000037.1	69804	71802	-	370.3	321	https://www.orthodb.org/v10?query=21944at5204	Gpi16 subunit, GPI transamidase component
22024at5204	Complete	NBAZ01000001.1	3560509	3562590	+	581.6	392	https://www.orthodb.org/v10?query=22024at5204	Non-specific serine/threonine protein kinase
22028at5204	Complete	NBAZ01000008.1	120803	124674	-	246.5	253	https://www.orthodb.org/v10?query=22028at5204	inositol polyphosphate-5-phosphatase F
22098at5204	Complete	NBAZ01000002.1	854596	856618	-	663.0	398	https://www.orthodb.org/v10?query=22098at5204	histone-lysine N-methyltransferase Su(var)3-9
22127at5204	Complete	NBAZ01000006.1	637681	639570	+	302.3	289	https://www.orthodb.org/v10?query=22127at5204	WD40-repeat-containing domain
22145at5204	Complete	NBAZ01000001.1	1840373	1843392	-	821.4	635	https://www.orthodb.org/v10?query=22145at5204	AdoMet-dependent rRNA methyltransferase SPB1
22152at5204	Complete	NBAZ01000001.1	1404184	1405791	-	706.8	373	https://www.orthodb.org/v10?query=22152at5204	Rab GDP dissociation inhibitor
22226at5204	Complete	NBAZ01000004.1	524045	526147	+	379.9	320	https://www.orthodb.org/v10?query=22226at5204	Lysophospholipid acyltransferase
22285at5204	Complete	NBAZ01000008.1	43421	45473	+	325.6	333	https://www.orthodb.org/v10?query=22285at5204	mRNA cleavage and polyadenylation factor CLP1
22306at5204	Complete	NBAZ01000002.1	778086	780967	-	431.2	452	https://www.orthodb.org/v10?query=22306at5204	Cytochrome P450 monooxygenase 113
22346at5204	Complete	NBAZ01000007.1	186235	187979	-	518.1	341	https://www.orthodb.org/v10?query=22346at5204	Eukaryotic translation initiation factor 2A
22392at5204	Complete	NBAZ01000004.1	1393735	1395388	+	260.8	244	https://www.orthodb.org/v10?query=22392at5204	SH3 domain
22467at5204	Missing
22502at5204	Complete	NBAZ01000001.1	2741110	2743230	+	574.3	432	https://www.orthodb.org/v10?query=22502at5204	histidyl-tRNA synthetase
22564at5204	Complete	NBAZ01000007.1	1193531	1198086	+	666.1	853	https://www.orthodb.org/v10?query=22564at5204	TRAPP II complex, TRAPPC10
22567at5204	Complete	NBAZ01000006.1	107952	110111	+	565.3	409	https://www.orthodb.org/v10?query=22567at5204	Eukaryotic translation initiation factor 3 subunit L
22595at5204	Complete	NBAZ01000006.1	1536549	1538110	-	797.6	418	https://www.orthodb.org/v10?query=22595at5204	SecY protein
22730at5204	Complete	NBAZ01000016.1	188660	190393	-	455.4	308	https://www.orthodb.org/v10?query=22730at5204	Nop domain
22744at5204	Complete	NBAZ01000001.1	2341194	2343296	-	829.1	481	https://www.orthodb.org/v10?query=22744at5204	protein phosphatase 2 (formerly 2A), regulatory subunit A
22750at5204	Complete	NBAZ01000018.1	44626	47160	-	529.7	349	https://www.orthodb.org/v10?query=22750at5204	P-loop containing nucleoside triphosphate hydrolase protein
22761at5204	Complete	NBAZ01000007.1	1318868	1321440	+	657.9	568	https://www.orthodb.org/v10?query=22761at5204	oligomeric complex COG6
22764at5204	Complete	NBAZ01000007.1	1149704	1152195	-	683.4	584	https://www.orthodb.org/v10?query=22764at5204	RNA helicase
22858at5204	Complete	NBAZ01000021.1	123257	125961	+	502.9	374	https://www.orthodb.org/v10?query=22858at5204	anaphase-promoting complex subunit 6
22924at5204	Complete	NBAZ01000008.1	103275	112474	-	684.2	383	https://www.orthodb.org/v10?query=22924at5204	Amidophosphoribosyltransferase
23010at5204	Complete	NBAZ01000012.1	219876	221823	+	260.2	296	https://www.orthodb.org/v10?query=23010at5204	Rubisco LSMT, substrate-binding domain
23018at5204	Complete	NBAZ01000001.1	517522	519739	-	404.3	414	https://www.orthodb.org/v10?query=23018at5204	Signal recognition particle subunit SRP68
23079at5204	Complete	NBAZ01000006.1	564249	621641	-	695.0	360	https://www.orthodb.org/v10?query=23079at5204	clathrin adaptor mu subunit
23136at5204	Complete	NBAZ01000002.1	1506108	1507575	+	530.2	334	https://www.orthodb.org/v10?query=23136at5204	Sodium/hydrogen exchanger
23138at5204	Complete	NBAZ01000004.1	40613	43583	-	252.2	291	https://www.orthodb.org/v10?query=23138at5204	DUF654-domain-containing protein
23253at5204	Complete	NBAZ01000010.1	471501	473236	-	619.1	347	https://www.orthodb.org/v10?query=23253at5204	Adenosylhomocysteinase
23262at5204	Complete	NBAZ01000004.1	101089	102872	+	688.0	678	https://www.orthodb.org/v10?query=23262at5204	RuvB-like helicase
23317at5204	Complete	NBAZ01000007.1	1240419	1242379	-	523.6	322	https://www.orthodb.org/v10?query=23317at5204	argininosuccinate lyase
23371at5204	Complete	NBAZ01000002.1	974441	984086	-	372.1	283	https://www.orthodb.org/v10?query=23371at5204	PAN2-PAN3 deadenylation complex subunit PAN3
23550at5204	Complete	NBAZ01000008.1	1022317	1024612	-	429.1	359	https://www.orthodb.org/v10?query=23550at5204	tRNA (guanine(26)-N(2))-dimethyltransferase
23566at5204	Complete	NBAZ01000005.1	402284	403223	-	358.8	227	https://www.orthodb.org/v10?query=23566at5204	WD40-repeat-containing domain
23629at5204	Complete	NBAZ01000001.1	2862786	2865391	-	635.6	365	https://www.orthodb.org/v10?query=23629at5204	Nucleolar GTP-binding protein 2
23749at5204	Complete	NBAZ01000013.1	258515	261041	+	688.0	518	https://www.orthodb.org/v10?query=23749at5204	Dynamin superfamily
23753at5204	Complete	NBAZ01000001.1	2027899	2031658	+	1050.4	793	https://www.orthodb.org/v10?query=23753at5204	Pep3/Vps18/deep orange
23763at5204	Complete	NBAZ01000013.1	641599	644487	+	580.1	309	https://www.orthodb.org/v10?query=23763at5204	Mitochondrial-processing peptidase subunit beta
23771at5204	Complete	NBAZ01000001.1	1110629	1112121	-	642.9	361	https://www.orthodb.org/v10?query=23771at5204	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
23824at5204	Complete	NBAZ01000006.1	1372102	1374430	+	691.2	427	https://www.orthodb.org/v10?query=23824at5204	hexokinase
23894at5204	Complete	NBAZ01000001.1	1797621	1803147	+	676.9	405	https://www.orthodb.org/v10?query=23894at5204	Pyruvate kinase
24037at5204	Complete	NBAZ01000001.1	402429	404486	-	322.3	297	https://www.orthodb.org/v10?query=24037at5204	tRNA (uracil(54)-C(5))-methyltransferase
24073at5204	Complete	NBAZ01000002.1	783836	787064	-	706.9	569	https://www.orthodb.org/v10?query=24073at5204	Histone-lysine N-methyltransferase
24302at5204	Missing
24349at5204	Complete	NBAZ01000001.1	2662431	2664401	+	208.5	229	https://www.orthodb.org/v10?query=24349at5204	major facilitator protein
24350at5204	Complete	NBAZ01000010.1	280648	283491	+	339.9	362	https://www.orthodb.org/v10?query=24350at5204	Ribosomal protein S5 domain 2-type fold
24461at5204	Complete	NBAZ01000001.1	2745448	2749312	+	625.8	462	https://www.orthodb.org/v10?query=24461at5204	DUF726-domain-containing protein
24615at5204	Missing
24619at5204	Complete	NBAZ01000002.1	2296077	2298833	+	602.4	522	https://www.orthodb.org/v10?query=24619at5204	Sda1
24630at5204	Complete	NBAZ01000007.1	1156152	1158037	+	466.3	347	https://www.orthodb.org/v10?query=24630at5204	glutamine synthetase/guanido kinase
24647at5204	Complete	NBAZ01000013.1	377621	379953	+	349.8	291	https://www.orthodb.org/v10?query=24647at5204	MFS general substrate transporter
24696at5204	Complete	NBAZ01000001.1	3533312	3535079	-	626.9	317	https://www.orthodb.org/v10?query=24696at5204	NADH-quinone oxidoreductase, subunit D
24951at5204	Complete	NBAZ01000007.1	1184815	1186135	+	336.8	279	https://www.orthodb.org/v10?query=24951at5204	phosphoserine aminotransferase
25001at5204	Missing
25048at5204	Complete	NBAZ01000008.1	1071580	1073383	+	302.1	223	https://www.orthodb.org/v10?query=25048at5204	5-methylaminomethyl-2-thiouridylate- methyltransferase
25093at5204	Complete	NBAZ01000004.1	963953	965669	-	453.4	312	https://www.orthodb.org/v10?query=25093at5204	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1
25103at5204	Complete	NBAZ01000004.1	975063	977036	-	469.7	306	https://www.orthodb.org/v10?query=25103at5204	phenylalanine-tRNA ligase
25118at5204	Complete	NBAZ01000012.1	377644	381397	+	461.3	337	https://www.orthodb.org/v10?query=25118at5204	Pyridoxal phosphate-dependent transferase
25145at5204	Complete	NBAZ01000007.1	813272	815760	+	170.0	251	https://www.orthodb.org/v10?query=25145at5204	Chromatin assembly factor 1 subunit A
25254at5204	Complete	NBAZ01000007.1	268571	271563	-	769.5	597	https://www.orthodb.org/v10?query=25254at5204	Ubiquitin carboxyl-terminal hydrolase
25312at5204	Duplicated	NBAZ01000008.1	450709	452235	+	380.3	289	https://www.orthodb.org/v10?query=25312at5204	Adenylosuccinate synthetase
25312at5204	Duplicated	NBAZ01000011.1	418127	419941	-	402.9	295	https://www.orthodb.org/v10?query=25312at5204	Adenylosuccinate synthetase
25333at5204	Complete	NBAZ01000001.1	1922998	1924763	-	620.6	413	https://www.orthodb.org/v10?query=25333at5204	cytochrome P450
25441at5204	Complete	NBAZ01000020.1	137179	142784	-	315.3	230	https://www.orthodb.org/v10?query=25441at5204	U2 snRNP auxiliary factor large subunit
25450at5204	Complete	NBAZ01000003.1	1219368	1222040	+	241.5	170	https://www.orthodb.org/v10?query=25450at5204	Peroxisomal targeting signal 1 receptor
25469at5204	Complete	NBAZ01000019.1	325524	327713	+	348.6	273	https://www.orthodb.org/v10?query=25469at5204	ATP-dependent RNA helicase DBP8
25482at5204	Complete	NBAZ01000009.1	613243	614900	-	693.1	341	https://www.orthodb.org/v10?query=25482at5204	p-loop containing nucleoside triphosphate hydrolase protein
25496at5204	Complete	NBAZ01000014.1	212689	214732	+	570.7	348	https://www.orthodb.org/v10?query=25496at5204	GTP cyclohydrolase II
25670at5204	Complete	NBAZ01000003.1	916731	918128	+	334.1	245	https://www.orthodb.org/v10?query=25670at5204	TFIIH basal transcription factor complex, subunit SSL1
25703at5204	Complete	NBAZ01000006.1	1533517	1536176	-	617.1	475	https://www.orthodb.org/v10?query=25703at5204	Ubiquitin-like modifier-activating enzyme ATG7
25715at5204	Complete	NBAZ01000008.1	719215	724722	+	569.6	337	https://www.orthodb.org/v10?query=25715at5204	clathrin adaptor mu subunit
25736at5204	Complete	NBAZ01000004.1	1111296	1113260	-	410.2	305	https://www.orthodb.org/v10?query=25736at5204	aspartyl aminopeptidase
25805at5204	Complete	NBAZ01000006.1	895142	896927	+	529.5	377	https://www.orthodb.org/v10?query=25805at5204	Pyridoxal phosphate-dependent transferase
25832at5204	Complete	NBAZ01000005.1	349499	351659	-	267.1	262	https://www.orthodb.org/v10?query=25832at5204	DUF1630-domain-containing protein
25863at5204	Complete	NBAZ01000010.1	954966	958233	-	744.4	516	https://www.orthodb.org/v10?query=25863at5204	Spindle pole body component
25870at5204	Complete	NBAZ01000009.1	1283257	1285883	-	453.0	362	https://www.orthodb.org/v10?query=25870at5204	P-loop containing nucleoside triphosphate hydrolase protein
26029at5204	Complete	NBAZ01000007.1	193808	195901	+	321.8	282	https://www.orthodb.org/v10?query=26029at5204	actin-like ATPase domain-containing protein
26040at5204	Complete	NBAZ01000010.1	1190096	1194717	+	642.5	472	https://www.orthodb.org/v10?query=26040at5204	transcription factor
26054at5204	Complete	NBAZ01000001.1	537081	540024	+	452.4	491	https://www.orthodb.org/v10?query=26054at5204	Ku, C-terminal
26114at5204	Complete	NBAZ01000008.1	907253	909552	+	690.7	395	https://www.orthodb.org/v10?query=26114at5204	Polyadenylate-binding protein
26164at5204	Complete	NBAZ01000008.1	943778	945949	-	473.3	403	https://www.orthodb.org/v10?query=26164at5204	CDC45-like protein
26180at5204	Complete	NBAZ01000007.1	1321699	1325833	-	556.9	294	https://www.orthodb.org/v10?query=26180at5204	Pyruvate dehydrogenase E1 component subunit alpha
26338at5204	Complete	NBAZ01000008.1	572439	573923	-	236.8	240	https://www.orthodb.org/v10?query=26338at5204	Mitochondrial import inner membrane translocase subunit TIM54
26369at5204	Complete	NBAZ01000016.1	233533	235310	+	429.3	355	https://www.orthodb.org/v10?query=26369at5204	dynactin p62
26430at5204	Complete	NBAZ01000004.1	987862	990526	+	508.0	371	https://www.orthodb.org/v10?query=26430at5204	cytoplasmic protein
26486at5204	Fragmented	NBAZ01000004.1	1417308	1418936	+	234.8	169	https://www.orthodb.org/v10?query=26486at5204	Ribonuclease Nob1, eukaryote
26524at5204	Complete	NBAZ01000002.1	1320329	1322374	-	343.3	311	https://www.orthodb.org/v10?query=26524at5204	cysteine proteinase
26533at5204	Complete	NBAZ01000022.1	46319	48045	-	416.1	338	https://www.orthodb.org/v10?query=26533at5204	glutathione synthase
26631at5204	Complete	NBAZ01000008.1	45691	48150	-	650.6	474	https://www.orthodb.org/v10?query=26631at5204	nucleotide-binding domain-containing protein
26664at5204	Complete	NBAZ01000005.1	831712	833271	-	716.1	364	https://www.orthodb.org/v10?query=26664at5204	26S Proteasome regulatory subunit 4
26684at5204	Complete	NBAZ01000016.1	109113	110823	+	158.9	185	https://www.orthodb.org/v10?query=26684at5204	Cytidine deaminase-like protein
26703at5204	Complete	NBAZ01000008.1	411750	413638	+	651.3	367	https://www.orthodb.org/v10?query=26703at5204	Tubulin gamma chain
26707at5204	Complete	NBAZ01000004.1	1663049	1665849	-	370.2	207	https://www.orthodb.org/v10?query=26707at5204	cora-domain-containing protein
26714at5204	Complete	NBAZ01000005.1	959149	962385	+	535.9	333	https://www.orthodb.org/v10?query=26714at5204	ATP-dependent RNA helicase DBP5
26752at5204	Complete	NBAZ01000005.1	407375	409585	+	334.2	320	https://www.orthodb.org/v10?query=26752at5204	25S rRNA (cytosine-C(5))-methyltransferase rcm1
26772at5204	Complete	NBAZ01000008.1	704598	709415	+	497.0	297	https://www.orthodb.org/v10?query=26772at5204	Acyl-CoA dehydrogenase/oxidase, N-terminal
26788at5204	Complete	NBAZ01000002.1	2072537	2074742	-	761.7	482	https://www.orthodb.org/v10?query=26788at5204	Phospho-2-dehydro-3-deoxyheptonate aldolase
26807at5204	Complete	NBAZ01000008.1	7130	9343	-	348.7	395	https://www.orthodb.org/v10?query=26807at5204	Winged helix-like DNA-binding domain superfamily
26825at5204	Missing
26845at5204	Complete	NBAZ01000007.1	397022	398599	-	494.3	316	https://www.orthodb.org/v10?query=26845at5204	peptide chain release factor eRF/aRF subunit 1
26850at5204	Complete	NBAZ01000005.1	189953	191578	-	742.5	359	https://www.orthodb.org/v10?query=26850at5204	homocitrate synthase
26959at5204	Complete	NBAZ01000004.1	679237	681311	+	390.1	339	https://www.orthodb.org/v10?query=26959at5204	DNA polymerase epsilon subunit
26983at5204	Complete	NBAZ01000003.1	2570815	2572647	+	225.0	241	https://www.orthodb.org/v10?query=26983at5204	Zinc finger, DBF-type
26994at5204	Complete	NBAZ01000004.1	1452721	1454254	+	573.3	315	https://www.orthodb.org/v10?query=26994at5204	aspartic peptidase A1
27022at5204	Complete	NBAZ01000020.1	270546	322795	-	560.3	388	https://www.orthodb.org/v10?query=27022at5204	WD40-repeat-containing domain
27201at5204	Complete	NBAZ01000010.1	645984	647225	+	241.9	227	https://www.orthodb.org/v10?query=27201at5204	Probable cytosolic iron-sulfur protein assembly protein 1
27210at5204	Complete	NBAZ01000006.1	645768	647558	-	622.2	400	https://www.orthodb.org/v10?query=27210at5204	serine-tRNA ligase
27251at5204	Complete	NBAZ01000027.1	116381	119684	-	599.9	572	https://www.orthodb.org/v10?query=27251at5204	POP1-domain-containing protein
27260at5204	Complete	NBAZ01000009.1	1231632	1232762	-	438.5	226	https://www.orthodb.org/v10?query=27260at5204	Cell differentiation protein rcd1
27274at5204	Complete	NBAZ01000003.1	1149533	1151295	+	538.4	326	https://www.orthodb.org/v10?query=27274at5204	Histone acetyltransferase
27289at5204	Complete	NBAZ01000005.1	519736	523173	-	528.9	438	https://www.orthodb.org/v10?query=27289at5204	Rieske 
27307at5204	Complete	NBAZ01000004.1	936015	938157	-	706.4	466	https://www.orthodb.org/v10?query=27307at5204	Cactin
27359at5204	Complete	NBAZ01000025.1	173399	175621	-	428.9	402	https://www.orthodb.org/v10?query=27359at5204	thiamine biosynthetic bifunctional enzyme Thi4
27457at5204	Complete	NBAZ01000008.1	52808	54246	+	515.2	359	https://www.orthodb.org/v10?query=27457at5204	Pyridoxal phosphate-dependent transferase
27537at5204	Complete	NBAZ01000001.1	1018868	1020660	-	489.7	318	https://www.orthodb.org/v10?query=27537at5204	Succinate--CoA ligase 
27574at5204	Complete	NBAZ01000009.1	566515	567867	-	237.1	205	https://www.orthodb.org/v10?query=27574at5204	dTDP-4-dehydrorhamnose reductase
27646at5204	Complete	NBAZ01000033.1	65290	67434	+	324.0	358	https://www.orthodb.org/v10?query=27646at5204	CBF-domain-containing protein
27668at5204	Complete	NBAZ01000009.1	351394	353077	-	520.9	366	https://www.orthodb.org/v10?query=27668at5204	diphenol oxidase-A2
27709at5204	Complete	NBAZ01000010.1	1152475	1153822	-	382.3	235	https://www.orthodb.org/v10?query=27709at5204	Uroporphyrinogen decarboxylase
27786at5204	Complete	NBAZ01000008.1	1121245	1122513	+	229.5	173	https://www.orthodb.org/v10?query=27786at5204	DNA glycosylase
27797at5204	Complete	NBAZ01000011.1	1032435	1034002	+	470.7	280	https://www.orthodb.org/v10?query=27797at5204	Acyl-CoA dehydrogenase/oxidase, N-terminal
27817at5204	Missing
27891at5204	Complete	NBAZ01000005.1	527888	530441	-	360.4	373	https://www.orthodb.org/v10?query=27891at5204	DNA polymerase, Y-family, little finger domain
27894at5204	Complete	NBAZ01000007.1	188602	191507	+	744.1	429	https://www.orthodb.org/v10?query=27894at5204	Pre-mRNA-splicing factor CWC22
27969at5204	Complete	NBAZ01000003.1	758913	762088	+	337.5	354	https://www.orthodb.org/v10?query=27969at5204	Bromodomain
28014at5204	Complete	NBAZ01000008.1	354346	356140	-	366.9	308	https://www.orthodb.org/v10?query=28014at5204	ATPase, V1 complex, subunit H, C-terminal
28058at5204	Complete	NBAZ01000004.1	1329163	1331093	+	466.2	328	https://www.orthodb.org/v10?query=28058at5204	Phosphotransferase
28085at5204	Complete	NBAZ01000004.1	1666317	1669265	-	583.5	349	https://www.orthodb.org/v10?query=28085at5204	homoserine O-acetyltransferase
28380at5204	Complete	NBAZ01000005.1	710605	713534	+	412.5	381	https://www.orthodb.org/v10?query=28380at5204	SART-1 protein
28437at5204	Complete	NBAZ01000016.1	137842	139577	+	218.5	289	https://www.orthodb.org/v10?query=28437at5204	tRNA-splicing endonuclease, subunit Sen54
28525at5204	Complete	NBAZ01000008.1	1128478	1130265	-	523.1	325	https://www.orthodb.org/v10?query=28525at5204	ubiquitin-activating enzyme E1 C
28533at5204	Complete	NBAZ01000022.1	138058	196854	-	662.9	349	https://www.orthodb.org/v10?query=28533at5204	26S Proteasome regulatory subunit 6A
28572at5204	Complete	NBAZ01000003.1	1187448	1189797	+	394.4	368	https://www.orthodb.org/v10?query=28572at5204	transcription initiation factor TFIIH subunit 1
28609at5204	Complete	NBAZ01000021.1	111326	112965	-	619.2	331	https://www.orthodb.org/v10?query=28609at5204	Isocitrate dehydrogenase 
28621at5204	Complete	NBAZ01000004.1	1118123	1120196	+	366.6	343	https://www.orthodb.org/v10?query=28621at5204	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
28664at5204	Duplicated	NBAZ01000011.1	123922	126575	-	649.1	610	https://www.orthodb.org/v10?query=28664at5204	Nuclear pore complex protein Nup85
28664at5204	Duplicated	NBAZ01000011.1	8863	12907	+	645.3	608	https://www.orthodb.org/v10?query=28664at5204	Nuclear pore complex protein Nup85
