# BUSCO version is: 5.2.2 
# The lineage dataset is: basidiomycota_odb10 (Creation date: 2020-09-10, number of genomes: 133, number of BUSCOs: 1764)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14882at5204	Duplicated	NBAY01000032.1	520780	523034	+	867.9	477	https://www.orthodb.org/v10?query=14882at5204	CTP synthase
14885at5204	Complete	NBAY01000004.1	521796	526206	-	701.2	384	https://www.orthodb.org/v10?query=14885at5204	P-loop containing nucleoside triphosphate hydrolase protein
14968at5204	Complete	NBAY01000003.1	962478	964705	-	729.0	442	https://www.orthodb.org/v10?query=14968at5204	asparagine synthase (glutamine-hydrolyzing)
15021at5204	Complete	NBAY01000067.1	165206	167187	-	846.6	460	https://www.orthodb.org/v10?query=15021at5204	chaperonin GroL
15034at5204	Missing
15078at5204	Complete	NBAY01000047.1	128297	132109	+	819.9	475	https://www.orthodb.org/v10?query=15078at5204	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
15092at5204	Complete	NBAY01000062.1	158694	164641	+	831.5	544	https://www.orthodb.org/v10?query=15092at5204	NADPH--cytochrome P450 reductase
15142at5204	Complete	NBAY01000002.1	2528354	2533664	+	431.1	331	https://www.orthodb.org/v10?query=15142at5204	WD40-repeat-containing domain
15227at5204	Complete	NBAY01000009.1	407196	410900	-	277.0	240	https://www.orthodb.org/v10?query=15227at5204	Ubiquitinyl hydrolase 1
15240at5204	Complete	NBAY01000011.1	372495	378335	-	1424.7	1199	https://www.orthodb.org/v10?query=15240at5204	WD40-repeat-containing domain
15254at5204	Missing
15281at5204	Duplicated	NBAY01000033.1	385233	387399	-	696.6	432	https://www.orthodb.org/v10?query=15281at5204	asparaginyl-tRNA synthetase
15281at5204	Duplicated	NBAY01000123.1	11228	13394	+	696.6	432	https://www.orthodb.org/v10?query=15281at5204	asparaginyl-tRNA synthetase
15310at5204	Complete	NBAY01000004.1	830036	832989	+	371.2	330	https://www.orthodb.org/v10?query=15310at5204	Condensin complex subunit 2
15326at5204	Complete	NBAY01000002.1	2372741	2374467	+	622.7	411	https://www.orthodb.org/v10?query=15326at5204	Imidazole glycerol phosphate synthase hisHF
15362at5204	Complete	NBAY01000017.1	78787	81476	+	591.4	442	https://www.orthodb.org/v10?query=15362at5204	oligopeptide transporter
15396at5204	Complete	NBAY01000009.1	12312	14259	-	259.4	186	https://www.orthodb.org/v10?query=15396at5204	PH-domain-containing protein
15417at5204	Complete	NBAY01000013.1	151517	153426	+	722.9	450	https://www.orthodb.org/v10?query=15417at5204	WD40-repeat-containing domain
15444at5204	Complete	NBAY01000018.1	18201	25931	+	627.1	602	https://www.orthodb.org/v10?query=15444at5204	Cleavage and polyadenylation specificity factor subunit 2
15490at5204	Complete	NBAY01000042.1	116610	118855	-	794.2	491	https://www.orthodb.org/v10?query=15490at5204	P-loop containing nucleoside triphosphate hydrolase protein
15570at5204	Complete	NBAY01000011.1	391726	396259	+	678.0	455	https://www.orthodb.org/v10?query=15570at5204	Lysine--tRNA ligase
15581at5204	Complete	NBAY01000013.1	305872	310064	-	755.9	852	https://www.orthodb.org/v10?query=15581at5204	ARM repeat-containing protein
15584at5204	Complete	NBAY01000013.1	557	2626	-	570.6	350	https://www.orthodb.org/v10?query=15584at5204	alcohol dehydrogenase
15608at5204	Complete	NBAY01000041.1	277701	288193	+	575.5	412	https://www.orthodb.org/v10?query=15608at5204	Phosphoribosylaminoimidazole carboxylase
15718at5204	Complete	NBAY01000008.1	29905	34745	-	657.5	526	https://www.orthodb.org/v10?query=15718at5204	Pseudouridine synthase
15730at5204	Complete	NBAY01000032.1	325121	326787	+	891.7	479	https://www.orthodb.org/v10?query=15730at5204	Glucose-6-phosphate isomerase
15735at5204	Missing
15773at5204	Duplicated	NBAY01000027.1	524648	526248	-	319.6	302	https://www.orthodb.org/v10?query=15773at5204	glycosyltransferase family 4 protein
15773at5204	Duplicated	NBAY01000064.1	12653	14253	-	319.6	302	https://www.orthodb.org/v10?query=15773at5204	glycosyltransferase family 4 protein
15788at5204	Complete	NBAY01000002.1	2164120	2166957	+	827.5	673	https://www.orthodb.org/v10?query=15788at5204	FAS1 domain
15822at5204	Complete	NBAY01000027.1	82360	97670	+	656.5	356	https://www.orthodb.org/v10?query=15822at5204	tryptophanyl-tRNA synthetase
15993at5204	Complete	NBAY01000006.1	85766	88294	+	456.7	494	https://www.orthodb.org/v10?query=15993at5204	Cwf19-like, C-terminal domain-1
16014at5204	Complete	NBAY01000024.1	365209	366930	-	473.0	320	https://www.orthodb.org/v10?query=16014at5204	WD40-repeat-containing domain
16102at5204	Complete	NBAY01000028.1	515889	518576	+	382.2	561	https://www.orthodb.org/v10?query=16102at5204	WD40-repeat-containing domain
16209at5204	Complete	NBAY01000057.1	204146	205849	+	291.9	296	https://www.orthodb.org/v10?query=16209at5204	mitochondrial protein
16216at5204	Complete	NBAY01000001.1	1053333	1055811	+	491.1	348	https://www.orthodb.org/v10?query=16216at5204	P-loop containing nucleoside triphosphate hydrolase protein
16246at5204	Complete	NBAY01000006.1	524295	526025	-	373.0	278	https://www.orthodb.org/v10?query=16246at5204	mitochondrial splicing suppressor
16270at5204	Complete	NBAY01000061.1	203898	208670	-	767.1	752	https://www.orthodb.org/v10?query=16270at5204	cohesin complex subunit SA-1/2
16319at5204	Complete	NBAY01000026.1	107023	109434	+	906.1	508	https://www.orthodb.org/v10?query=16319at5204	P-loop containing nucleoside triphosphate hydrolase protein
16456at5204	Complete	NBAY01000077.1	75070	78070	+	364.3	311	https://www.orthodb.org/v10?query=16456at5204	apses-domain-containing protein
16510at5204	Complete	NBAY01000072.1	195605	197320	-	437.3	332	https://www.orthodb.org/v10?query=16510at5204	ubiquitin-protein ligase molybdopterin-converting factor
16564at5204	Complete	NBAY01000037.1	434360	436706	-	384.8	377	https://www.orthodb.org/v10?query=16564at5204	NTF2-like protein
16596at5204	Complete	NBAY01000042.1	238889	241044	+	831.2	414	https://www.orthodb.org/v10?query=16596at5204	ATP synthase subunit alpha
16672at5204	Duplicated	NBAY01000009.1	1098814	1100853	+	802.9	383	https://www.orthodb.org/v10?query=16672at5204	V-type ATPase
16672at5204	Duplicated	NBAY01000051.1	310763	312803	-	844.9	404	https://www.orthodb.org/v10?query=16672at5204	V-type ATPase
16672at5204	Duplicated	NBAY01000176.1	11734	13855	-	844.6	404	https://www.orthodb.org/v10?query=16672at5204	V-type ATPase
16675at5204	Complete	NBAY01000013.1	663348	665290	-	246.8	221	https://www.orthodb.org/v10?query=16675at5204	ribonuclease H-like protein
16709at5204	Complete	NBAY01000016.1	651467	658276	-	715.2	451	https://www.orthodb.org/v10?query=16709at5204	Importin subunit alpha
16789at5204	Complete	NBAY01000062.1	180569	184185	-	825.2	508	https://www.orthodb.org/v10?query=16789at5204	calcium/proton exchanger
16813at5204	Complete	NBAY01000006.1	129203	133034	+	496.4	484	https://www.orthodb.org/v10?query=16813at5204	CBF-domain-containing protein
16828at5204	Complete	NBAY01000073.1	90561	92618	+	166.8	165	https://www.orthodb.org/v10?query=16828at5204	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82
16888at5204	Complete	NBAY01000012.1	442501	446293	-	712.0	564	https://www.orthodb.org/v10?query=16888at5204	HECT domain
16992at5204	Complete	NBAY01000006.1	36695	38866	+	153.9	337	https://www.orthodb.org/v10?query=16992at5204	CAP Gly-rich domain
17070at5204	Complete	NBAY01000003.1	2122018	2123747	+	386.6	285	https://www.orthodb.org/v10?query=17070at5204	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase
17080at5204	Complete	NBAY01000061.1	177897	180720	+	566.7	369	https://www.orthodb.org/v10?query=17080at5204	Threonine synthase
17086at5204	Complete	NBAY01000049.1	97141	102554	+	611.0	334	https://www.orthodb.org/v10?query=17086at5204	RNA-binding domain superfamily
17087at5204	Complete	NBAY01000010.1	583448	585902	-	644.8	450	https://www.orthodb.org/v10?query=17087at5204	peptidyl-prolyl cis-trans isomerase
17091at5204	Complete	NBAY01000008.1	797775	799875	+	609.7	442	https://www.orthodb.org/v10?query=17091at5204	Pentulose kinase
17097at5204	Complete	NBAY01000001.1	339726	342785	+	1027.0	709	https://www.orthodb.org/v10?query=17097at5204	ATP-dependent RNA helicase DBP10
17105at5204	Complete	NBAY01000043.1	181732	185169	-	491.6	499	https://www.orthodb.org/v10?query=17105at5204	P-loop containing nucleoside triphosphate hydrolase protein
17153at5204	Complete	NBAY01000002.1	2605640	2607655	-	753.6	409	https://www.orthodb.org/v10?query=17153at5204	6-phosphogluconate dehydrogenase, decarboxylating
17246at5204	Duplicated	NBAY01000043.1	120951	123712	-	564.8	360	https://www.orthodb.org/v10?query=17246at5204	Mre11, DNA-binding
17246at5204	Duplicated	NBAY01000145.1	29999	32759	-	557.2	372	https://www.orthodb.org/v10?query=17246at5204	Mre11, DNA-binding
17290at5204	Complete	NBAY01000004.1	788107	790316	-	391.5	368	https://www.orthodb.org/v10?query=17290at5204	cytoplasmic protein
17350at5204	Missing
17356at5204	Complete	NBAY01000006.1	533171	535246	-	597.9	419	https://www.orthodb.org/v10?query=17356at5204	signal recognition particle protein
17365at5204	Complete	NBAY01000006.1	623721	626252	+	689.1	356	https://www.orthodb.org/v10?query=17365at5204	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
17375at5204	Complete	NBAY01000068.1	9414	13207	+	825.4	607	https://www.orthodb.org/v10?query=17375at5204	ARM repeat-containing protein
17443at5204	Complete	NBAY01000018.1	157164	161837	+	542.6	376	https://www.orthodb.org/v10?query=17443at5204	Glucose-6-phosphate 1-dehydrogenase
17465at5204	Complete	NBAY01000022.1	240735	242823	+	683.3	428	https://www.orthodb.org/v10?query=17465at5204	aspartate kinase
17514at5204	Complete	NBAY01000007.1	536223	538514	-	478.4	447	https://www.orthodb.org/v10?query=17514at5204	ScpA-like, C-terminal
17552at5204	Complete	NBAY01000028.1	290979	297325	+	1101.9	1039	https://www.orthodb.org/v10?query=17552at5204	UDP-glucose:glycoprotein glucosyltransferase
17584at5204	Complete	NBAY01000040.1	81492	83268	+	564.3	417	https://www.orthodb.org/v10?query=17584at5204	serine palmitoyltransferase
17718at5204	Complete	NBAY01000005.1	365602	368998	+	671.8	621	https://www.orthodb.org/v10?query=17718at5204	WD40-repeat-containing domain
17727at5204	Missing
17749at5204	Complete	NBAY01000002.1	1731070	1735528	+	619.4	410	https://www.orthodb.org/v10?query=17749at5204	P-loop containing nucleoside triphosphate hydrolase protein
17771at5204	Complete	NBAY01000003.1	1313121	1314904	-	772.1	380	https://www.orthodb.org/v10?query=17771at5204	ATP synthase subunit beta
17789at5204	Complete	NBAY01000013.1	622118	624818	-	745.5	495	https://www.orthodb.org/v10?query=17789at5204	Ribosome biogenesis protein ERB1
17872at5204	Complete	NBAY01000028.1	384337	386966	+	425.0	305	https://www.orthodb.org/v10?query=17872at5204	bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
17886at5204	Complete	NBAY01000001.1	1791568	1793654	-	698.1	400	https://www.orthodb.org/v10?query=17886at5204	Adenylosuccinate lyase
17993at5204	Complete	NBAY01000005.1	200515	202426	-	757.1	397	https://www.orthodb.org/v10?query=17993at5204	RNA helicase
18112at5204	Complete	NBAY01000041.1	308142	310923	-	640.5	380	https://www.orthodb.org/v10?query=18112at5204	GroEL-like apical domain superfamily
18117at5204	Complete	NBAY01000006.1	788244	790332	-	731.7	417	https://www.orthodb.org/v10?query=18117at5204	T-complex protein 1 subunit delta
18118at5204	Complete	NBAY01000017.1	106219	118071	+	564.7	413	https://www.orthodb.org/v10?query=18118at5204	GMP synthase
18120at5204	Complete	NBAY01000003.1	630403	632118	-	98.5	115	https://www.orthodb.org/v10?query=18120at5204	SET domain-containing protein
18141at5204	Complete	NBAY01000013.1	270451	274442	+	626.3	337	https://www.orthodb.org/v10?query=18141at5204	Non-specific serine/threonine protein kinase
18158at5204	Complete	NBAY01000005.1	725444	729400	-	441.4	423	https://www.orthodb.org/v10?query=18158at5204	DNA mismatch repair protein MutS, core
18162at5204	Duplicated	NBAY01000002.1	60099	62990	+	853.7	456	https://www.orthodb.org/v10?query=18162at5204	T-complex protein 1 subunit gamma
18162at5204	Duplicated	NBAY01000163.1	4715	7606	+	853.7	456	https://www.orthodb.org/v10?query=18162at5204	T-complex protein 1 subunit gamma
18379at5204	Duplicated	NBAY01000085.1	12158	14037	+	780.6	410	https://www.orthodb.org/v10?query=18379at5204	Isocitrate lyase
18379at5204	Duplicated	NBAY01000125.1	43704	69410	-	776.7	410	https://www.orthodb.org/v10?query=18379at5204	Isocitrate lyase
18444at5204	Complete	NBAY01000009.1	996601	999220	+	443.9	441	https://www.orthodb.org/v10?query=18444at5204	UPF0061-domain-containing protein
18446at5204	Complete	NBAY01000005.1	562195	564409	-	239.6	260	https://www.orthodb.org/v10?query=18446at5204	DNA polymerase alpha subunit B
18478at5204	Complete	NBAY01000051.1	199071	200902	+	768.9	410	https://www.orthodb.org/v10?query=18478at5204	glycosyltransferase family 20 protein
18530at5204	Complete	NBAY01000011.1	379855	381806	-	649.7	446	https://www.orthodb.org/v10?query=18530at5204	Threonine dehydratase
18547at5204	Complete	NBAY01000041.1	313003	316043	+	967.7	552	https://www.orthodb.org/v10?query=18547at5204	glycosyltransferase family 39 protein
18922at5204	Complete	NBAY01000013.1	625044	626808	+	365.2	301	https://www.orthodb.org/v10?query=18922at5204	brg1-associated factor b
18999at5204	Complete	NBAY01000013.1	300607	303954	-	420.6	337	https://www.orthodb.org/v10?query=18999at5204	Folylpolyglutamate synthase
19048at5204	Complete	NBAY01000052.1	199806	201769	+	628.9	413	https://www.orthodb.org/v10?query=19048at5204	60S ribosomal export protein NMD3
19065at5204	Complete	NBAY01000010.1	738438	743557	-	569.1	441	https://www.orthodb.org/v10?query=19065at5204	Tripartite DENN domain
19113at5204	Complete	NBAY01000040.1	262626	265374	-	329.2	366	https://www.orthodb.org/v10?query=19113at5204	Dihydropteroate synthase
19151at5204	Complete	NBAY01000020.1	330476	332487	+	636.9	392	https://www.orthodb.org/v10?query=19151at5204	FAD/NAD(P)-binding domain
19213at5204	Complete	NBAY01000016.1	112116	119229	+	738.2	733	https://www.orthodb.org/v10?query=19213at5204	ABC transporter type 1, transmembrane domain
19221at5204	Complete	NBAY01000016.1	103745	108150	-	630.7	631	https://www.orthodb.org/v10?query=19221at5204	RINT-1 family protein
19262at5204	Complete	NBAY01000003.1	1337854	1341844	-	533.5	515	https://www.orthodb.org/v10?query=19262at5204	Vps54-domain-containing protein
19337at5204	Complete	NBAY01000001.1	2405478	2408210	+	576.3	446	https://www.orthodb.org/v10?query=19337at5204	RNA-binding domain-containing protein
19366at5204	Complete	NBAY01000009.1	956541	958510	-	729.4	431	https://www.orthodb.org/v10?query=19366at5204	GroEL-like apical domain superfamily
19372at5204	Complete	NBAY01000008.1	1082785	1085005	+	226.1	269	https://www.orthodb.org/v10?query=19372at5204	peptidase M24
19388at5204	Fragmented	NBAY01000071.1	121041	127841	-	343.7	288	https://www.orthodb.org/v10?query=19388at5204	Ubiquitin-activating enzyme
19427at5204	Complete	NBAY01000005.1	404838	406871	-	807.8	456	https://www.orthodb.org/v10?query=19427at5204	pre-mRNA splicing factor
19479at5204	Complete	NBAY01000009.1	190457	192767	-	478.4	464	https://www.orthodb.org/v10?query=19479at5204	acyltransferase ChoActase/COT/CPT
19583at5204	Complete	NBAY01000006.1	41230	45051	-	500.2	300	https://www.orthodb.org/v10?query=19583at5204	Cysteine desulfurase
19752at5204	Complete	NBAY01000004.1	387180	390764	+	450.9	444	https://www.orthodb.org/v10?query=19752at5204	Topoisomerase II-associated protein PAT1
19763at5204	Complete	NBAY01000002.1	2256927	2263524	-	512.7	410	https://www.orthodb.org/v10?query=19763at5204	Pescadillo homolog
19766at5204	Complete	NBAY01000002.1	1854125	1856003	+	494.5	352	https://www.orthodb.org/v10?query=19766at5204	cysteine proteinase
19778at5204	Complete	NBAY01000013.1	410915	413902	+	788.9	701	https://www.orthodb.org/v10?query=19778at5204	Nop14-like protein
19796at5204	Complete	NBAY01000016.1	294399	296300	+	714.4	408	https://www.orthodb.org/v10?query=19796at5204	fumarate hydratase
19841at5204	Complete	NBAY01000003.1	717316	719176	-	319.8	343	https://www.orthodb.org/v10?query=19841at5204	Mannosyltransferase
19875at5204	Complete	NBAY01000062.1	84958	87329	+	535.2	524	https://www.orthodb.org/v10?query=19875at5204	DUF862-domain-containing protein
19877at5204	Complete	NBAY01000001.1	2764250	2766542	+	551.2	417	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19884at5204	Complete	NBAY01000003.1	1083549	1086092	-	538.1	568	https://www.orthodb.org/v10?query=19884at5204	Zinc finger C2H2-type
19892at5204	Complete	NBAY01000043.1	241689	243463	-	692.8	413	https://www.orthodb.org/v10?query=19892at5204	UDP-glucose 6-dehydrogenase
20020at5204	Complete	NBAY01000010.1	278828	285733	-	724.5	434	https://www.orthodb.org/v10?query=20020at5204	carboxyl transferase
20139at5204	Complete	NBAY01000068.1	183712	185988	+	522.2	440	https://www.orthodb.org/v10?query=20139at5204	Translocation protein sec63
20165at5204	Complete	NBAY01000091.1	42688	47025	-	233.9	284	https://www.orthodb.org/v10?query=20165at5204	oligosaccharidyl-lipid flippase
20218at5204	Complete	NBAY01000022.1	165864	167823	+	631.3	378	https://www.orthodb.org/v10?query=20218at5204	Serine hydroxymethyltransferase
20338at5204	Complete	NBAY01000002.1	1929122	1931524	-	388.3	393	https://www.orthodb.org/v10?query=20338at5204	Sec1-like protein
20392at5204	Duplicated	NBAY01000032.1	50944	53459	+	688.3	435	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20392at5204	Duplicated	NBAY01000057.1	19537	22052	-	688.3	435	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20456at5204	Complete	NBAY01000077.1	101920	103594	-	707.2	373	https://www.orthodb.org/v10?query=20456at5204	Protein phosphatase PP2A regulatory subunit B
20570at5204	Complete	NBAY01000018.1	385984	387832	-	438.9	352	https://www.orthodb.org/v10?query=20570at5204	splicing factor 3A subunit 3
20608at5204	Complete	NBAY01000022.1	215140	218100	+	882.7	597	https://www.orthodb.org/v10?query=20608at5204	ABC transporter type 1, transmembrane domain
20644at5204	Complete	NBAY01000001.1	2872197	2874249	-	610.6	386	https://www.orthodb.org/v10?query=20644at5204	Dihydrolipoyl dehydrogenase
20672at5204	Complete	NBAY01000008.1	354644	390760	-	547.6	503	https://www.orthodb.org/v10?query=20672at5204	VID27 cytoplasmic protein
20678at5204	Complete	NBAY01000011.1	311412	315944	+	647.1	655	https://www.orthodb.org/v10?query=20678at5204	COG complex component
20705at5204	Complete	NBAY01000005.1	205588	208082	+	628.9	450	https://www.orthodb.org/v10?query=20705at5204	CBS-domain-containing protein
20710at5204	Complete	NBAY01000006.1	732492	734856	+	427.8	316	https://www.orthodb.org/v10?query=20710at5204	nitrogen permease regulator 2
20859at5204	Complete	NBAY01000006.1	34630	36343	-	491.3	399	https://www.orthodb.org/v10?query=20859at5204	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
20961at5204	Complete	NBAY01000060.1	136577	138087	-	206.6	220	https://www.orthodb.org/v10?query=20961at5204	Palmitoyltransferase
21023at5204	Complete	NBAY01000013.1	143548	145290	+	439.7	333	https://www.orthodb.org/v10?query=21023at5204	Protein disulfide-isomerase
21067at5204	Complete	NBAY01000011.1	211565	213325	-	640.5	400	https://www.orthodb.org/v10?query=21067at5204	sphingolipid C9-methyltransferase
21073at5204	Complete	NBAY01000011.1	522839	525724	-	519.4	518	https://www.orthodb.org/v10?query=21073at5204	Golgi membrane protein
21119at5204	Complete	NBAY01000011.1	107003	110112	-	592.8	410	https://www.orthodb.org/v10?query=21119at5204	Chloride channel protein
21172at5204	Complete	NBAY01000002.1	2402430	2405675	-	170.9	187	https://www.orthodb.org/v10?query=21172at5204	Indigoidine synthase A-like protein
21208at5204	Complete	NBAY01000009.1	630638	632490	-	454.6	334	https://www.orthodb.org/v10?query=21208at5204	membrane protein
21215at5204	Complete	NBAY01000004.1	1020224	1027469	-	580.8	377	https://www.orthodb.org/v10?query=21215at5204	Sorting nexin-41
21223at5204	Complete	NBAY01000011.1	570392	572052	+	368.8	381	https://www.orthodb.org/v10?query=21223at5204	Peroxin/Ferlin domain
21256at5204	Complete	NBAY01000004.1	840653	842270	+	400.0	392	https://www.orthodb.org/v10?query=21256at5204	actin-like ATPase domain-containing protein
21323at5204	Complete	NBAY01000002.1	2568914	2571420	+	830.3	552	https://www.orthodb.org/v10?query=21323at5204	Sec1-like protein
21531at5204	Complete	NBAY01000005.1	274889	280022	-	369.6	475	https://www.orthodb.org/v10?query=21531at5204	SGT1-domain-containing protein
21535at5204	Duplicated	NBAY01000064.1	217112	244828	-	804.5	388	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21535at5204	Duplicated	NBAY01000064.1	78284	103599	+	804.3	388	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21565at5204	Complete	NBAY01000027.1	439285	441171	+	322.5	304	https://www.orthodb.org/v10?query=21565at5204	SLC41 divalent cation transporters, integral membrane domain
21749at5204	Complete	NBAY01000018.1	83842	86187	-	457.2	312	https://www.orthodb.org/v10?query=21749at5204	cleft lip and palate associated transmembrane protein
21756at5204	Complete	NBAY01000091.1	15991	19230	+	1070.2	669	https://www.orthodb.org/v10?query=21756at5204	Phosphatidylinositol 3-kinase VPS34
21781at5204	Complete	NBAY01000013.1	325217	327342	+	518.3	356	https://www.orthodb.org/v10?query=21781at5204	Eukaryotic translation initiation factor 3 subunit D
21805at5204	Complete	NBAY01000007.1	525311	533945	-	428.4	396	https://www.orthodb.org/v10?query=21805at5204	signal transducer
21855at5204	Complete	NBAY01000002.1	476935	480131	+	483.4	473	https://www.orthodb.org/v10?query=21855at5204	pre-rRNA-processing protein IPI1
21927at5204	Complete	NBAY01000010.1	659324	660940	-	494.2	360	https://www.orthodb.org/v10?query=21927at5204	Eukaryotic translation initiation factor 3 subunit E
21944at5204	Complete	NBAY01000010.1	928472	930424	+	425.3	342	https://www.orthodb.org/v10?query=21944at5204	Gpi16 subunit, GPI transamidase component
22024at5204	Complete	NBAY01000002.1	184675	186766	+	589.7	401	https://www.orthodb.org/v10?query=22024at5204	Non-specific serine/threonine protein kinase
22028at5204	Complete	NBAY01000003.1	1461544	1465510	+	283.2	261	https://www.orthodb.org/v10?query=22028at5204	inositol polyphosphate-5-phosphatase F
22098at5204	Complete	NBAY01000001.1	2134452	2136181	-	681.7	378	https://www.orthodb.org/v10?query=22098at5204	histone-lysine N-methyltransferase Su(var)3-9
22127at5204	Complete	NBAY01000061.1	162858	167707	-	317.5	292	https://www.orthodb.org/v10?query=22127at5204	WD40-repeat-containing domain
22145at5204	Complete	NBAY01000016.1	429736	432741	-	799.1	562	https://www.orthodb.org/v10?query=22145at5204	AdoMet-dependent rRNA methyltransferase SPB1
22152at5204	Complete	NBAY01000002.1	2125529	2127137	+	646.0	373	https://www.orthodb.org/v10?query=22152at5204	Rab GDP dissociation inhibitor
22226at5204	Complete	NBAY01000008.1	418443	420587	+	376.0	369	https://www.orthodb.org/v10?query=22226at5204	Lysophospholipid acyltransferase
22285at5204	Complete	NBAY01000003.1	1308081	1309852	+	297.2	292	https://www.orthodb.org/v10?query=22285at5204	mRNA cleavage and polyadenylation factor CLP1
22306at5204	Complete	NBAY01000001.1	2081461	2083931	-	465.3	545	https://www.orthodb.org/v10?query=22306at5204	Cytochrome P450 monooxygenase 113
22346at5204	Complete	NBAY01000027.1	402625	404854	+	570.4	413	https://www.orthodb.org/v10?query=22346at5204	Eukaryotic translation initiation factor 2A
22392at5204	Complete	NBAY01000008.1	130437	132670	+	273.2	290	https://www.orthodb.org/v10?query=22392at5204	SH3 domain
22467at5204	Complete	NBAY01000004.1	1436353	1437968	-	654.9	367	https://www.orthodb.org/v10?query=22467at5204	Argininosuccinate synthase
22502at5204	Complete	NBAY01000002.1	1236545	1240674	-	477.8	422	https://www.orthodb.org/v10?query=22502at5204	histidyl-tRNA synthetase
22564at5204	Complete	NBAY01000003.1	788366	792910	+	679.1	753	https://www.orthodb.org/v10?query=22564at5204	TRAPP II complex, TRAPPC10
22567at5204	Complete	NBAY01000020.1	420977	424305	+	573.9	400	https://www.orthodb.org/v10?query=22567at5204	Eukaryotic translation initiation factor 3 subunit L
22595at5204	Complete	NBAY01000067.1	184321	185859	-	798.9	419	https://www.orthodb.org/v10?query=22595at5204	SecY protein
22730at5204	Complete	NBAY01000063.1	73092	74817	-	598.3	364	https://www.orthodb.org/v10?query=22730at5204	Nop domain
22744at5204	Complete	NBAY01000016.1	532612	534712	+	698.0	428	https://www.orthodb.org/v10?query=22744at5204	protein phosphatase 2 (formerly 2A), regulatory subunit A
22750at5204	Complete	NBAY01000004.1	162280	164545	+	616.1	404	https://www.orthodb.org/v10?query=22750at5204	P-loop containing nucleoside triphosphate hydrolase protein
22761at5204	Complete	NBAY01000003.1	976564	979196	+	695.6	585	https://www.orthodb.org/v10?query=22761at5204	oligomeric complex COG6
22764at5204	Complete	NBAY01000003.1	737391	739865	-	694.7	535	https://www.orthodb.org/v10?query=22764at5204	RNA helicase
22858at5204	Complete	NBAY01000069.1	155454	158081	+	521.4	397	https://www.orthodb.org/v10?query=22858at5204	anaphase-promoting complex subunit 6
22924at5204	Complete	NBAY01000003.1	1424988	1427023	-	687.6	382	https://www.orthodb.org/v10?query=22924at5204	Amidophosphoribosyltransferase
23010at5204	Complete	NBAY01000007.1	703807	705727	+	328.6	302	https://www.orthodb.org/v10?query=23010at5204	Rubisco LSMT, substrate-binding domain
23018at5204	Complete	NBAY01000005.1	782395	784490	-	372.1	426	https://www.orthodb.org/v10?query=23018at5204	Signal recognition particle subunit SRP68
23079at5204	Complete	NBAY01000061.1	135089	136771	-	687.1	365	https://www.orthodb.org/v10?query=23079at5204	clathrin adaptor mu subunit
23136at5204	Complete	NBAY01000001.1	2929603	2931840	-	596.6	375	https://www.orthodb.org/v10?query=23136at5204	Sodium/hydrogen exchanger
23138at5204	Complete	NBAY01000041.1	230834	233227	-	277.1	289	https://www.orthodb.org/v10?query=23138at5204	DUF654-domain-containing protein
23253at5204	Complete	NBAY01000022.1	371709	373511	+	614.0	347	https://www.orthodb.org/v10?query=23253at5204	Adenosylhomocysteinase
23262at5204	Duplicated	NBAY01000036.1	454632	456282	-	675.0	379	https://www.orthodb.org/v10?query=23262at5204	RuvB-like helicase
23262at5204	Duplicated	NBAY01000041.1	133240	134997	-	714.8	370	https://www.orthodb.org/v10?query=23262at5204	RuvB-like helicase
23317at5204	Complete	NBAY01000003.1	819103	820905	-	638.1	373	https://www.orthodb.org/v10?query=23317at5204	argininosuccinate lyase
23371at5204	Complete	NBAY01000001.1	2245750	2253014	+	332.8	281	https://www.orthodb.org/v10?query=23371at5204	PAN2-PAN3 deadenylation complex subunit PAN3
23550at5204	Complete	NBAY01000006.1	454895	457426	+	448.5	374	https://www.orthodb.org/v10?query=23550at5204	tRNA (guanine(26)-N(2))-dimethyltransferase
23566at5204	Complete	NBAY01000009.1	501456	502726	-	415.9	270	https://www.orthodb.org/v10?query=23566at5204	WD40-repeat-containing domain
23629at5204	Complete	NBAY01000002.1	1019742	1027329	-	440.2	296	https://www.orthodb.org/v10?query=23629at5204	Nucleolar GTP-binding protein 2
23749at5204	Complete	NBAY01000010.1	433284	435949	+	711.5	517	https://www.orthodb.org/v10?query=23749at5204	Dynamin superfamily
23753at5204	Complete	NBAY01000002.1	2437415	2441178	+	1046.5	805	https://www.orthodb.org/v10?query=23753at5204	Pep3/Vps18/deep orange
