# BUSCO version is: 5.2.2 
# The lineage dataset is: basidiomycota_odb10 (Creation date: 2020-09-10, number of genomes: 133, number of BUSCOs: 1764)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17718at5204	Duplicated	NODE_1492_length_12910_cov_8.555443	54	2559	-	624.8	526	https://www.orthodb.org/v10?query=17718at5204	WD40-repeat-containing domain
17727at5204	Complete	NODE_107_length_83623_cov_9.372092	56866	60831	-	359.9	299	https://www.orthodb.org/v10?query=17727at5204	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
17749at5204	Duplicated	NODE_12_length_165105_cov_38.845959	48263	53355	+	611.7	407	https://www.orthodb.org/v10?query=17749at5204	P-loop containing nucleoside triphosphate hydrolase protein
17749at5204	Duplicated	NODE_27_length_131293_cov_9.652123	43735	48763	+	605.6	419	https://www.orthodb.org/v10?query=17749at5204	P-loop containing nucleoside triphosphate hydrolase protein
17771at5204	Duplicated	NODE_24_length_134656_cov_15.049056	131611	133403	-	770.7	381	https://www.orthodb.org/v10?query=17771at5204	ATP synthase subunit beta
17771at5204	Duplicated	NODE_514_length_37388_cov_9.148884	11029	12818	+	771.5	381	https://www.orthodb.org/v10?query=17771at5204	ATP synthase subunit beta
17789at5204	Complete	NODE_706_length_29346_cov_33.767399	25026	27760	+	744.3	483	https://www.orthodb.org/v10?query=17789at5204	Ribosome biogenesis protein ERB1
17872at5204	Duplicated	NODE_1984_length_8262_cov_7.909468	4218	7079	-	416.9	306	https://www.orthodb.org/v10?query=17872at5204	bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
17872at5204	Duplicated	NODE_602_length_33550_cov_42.070534	26423	29281	+	376.2	281	https://www.orthodb.org/v10?query=17872at5204	bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
17886at5204	Complete	NODE_598_length_33743_cov_8.626964	15639	22315	-	676.5	405	https://www.orthodb.org/v10?query=17886at5204	Adenylosuccinate lyase
17993at5204	Missing
18112at5204	Duplicated	NODE_262_length_55621_cov_40.225857	32883	35844	-	715.5	423	https://www.orthodb.org/v10?query=18112at5204	GroEL-like apical domain superfamily
18112at5204	Duplicated	NODE_448_length_41264_cov_10.396383	5400	8375	-	738.9	439	https://www.orthodb.org/v10?query=18112at5204	GroEL-like apical domain superfamily
18117at5204	Fragmented	NODE_5246_length_1206_cov_40.519043	2	1200	-	416.4	242	https://www.orthodb.org/v10?query=18117at5204	T-complex protein 1 subunit delta
18118at5204	Duplicated	NODE_341_length_48578_cov_8.243809	161	5498	+	696.9	412	https://www.orthodb.org/v10?query=18118at5204	GMP synthase
18118at5204	Duplicated	NODE_42_length_115134_cov_34.287023	109636	115133	-	721.9	410	https://www.orthodb.org/v10?query=18118at5204	GMP synthase
18120at5204	Complete	NODE_116_length_79884_cov_39.863421	71696	73107	+	106.9	115	https://www.orthodb.org/v10?query=18120at5204	SET domain-containing protein
18141at5204	Missing
18158at5204	Duplicated	NODE_13_length_162498_cov_39.119153	134376	138259	+	402.0	473	https://www.orthodb.org/v10?query=18158at5204	DNA mismatch repair protein MutS, core
18158at5204	Duplicated	NODE_643_length_31667_cov_9.348739	3028	6921	+	404.9	398	https://www.orthodb.org/v10?query=18158at5204	DNA mismatch repair protein MutS, core
18162at5204	Duplicated	NODE_173_length_66881_cov_35.438956	31490	34699	+	854.8	456	https://www.orthodb.org/v10?query=18162at5204	T-complex protein 1 subunit gamma
18162at5204	Duplicated	NODE_28_length_131195_cov_9.379628	22428	25640	+	822.8	456	https://www.orthodb.org/v10?query=18162at5204	T-complex protein 1 subunit gamma
18379at5204	Duplicated	NODE_285_length_53406_cov_32.219974	41821	43615	+	774.6	406	https://www.orthodb.org/v10?query=18379at5204	Isocitrate lyase
18379at5204	Duplicated	NODE_355_length_47595_cov_8.781030	3459	5252	-	774.9	406	https://www.orthodb.org/v10?query=18379at5204	Isocitrate lyase
18444at5204	Complete	NODE_723_length_28931_cov_37.033999	26071	28732	-	442.4	436	https://www.orthodb.org/v10?query=18444at5204	UPF0061-domain-containing protein
18446at5204	Duplicated	NODE_326_length_49757_cov_36.771479	10947	12538	+	219.9	264	https://www.orthodb.org/v10?query=18446at5204	DNA polymerase alpha subunit B
18446at5204	Duplicated	NODE_650_length_31296_cov_9.160159	6555	8236	+	237.2	267	https://www.orthodb.org/v10?query=18446at5204	DNA polymerase alpha subunit B
18478at5204	Duplicated	NODE_1722_length_10437_cov_36.374035	2351	4260	+	743.7	409	https://www.orthodb.org/v10?query=18478at5204	glycosyltransferase family 20 protein
18478at5204	Duplicated	NODE_263_length_55404_cov_8.778340	45644	47519	+	739.3	409	https://www.orthodb.org/v10?query=18478at5204	glycosyltransferase family 20 protein
18530at5204	Duplicated	NODE_16_length_158965_cov_8.874870	34122	36027	-	666.0	416	https://www.orthodb.org/v10?query=18530at5204	Threonine dehydratase
18530at5204	Duplicated	NODE_217_length_60492_cov_38.681387	34075	35981	-	664.6	419	https://www.orthodb.org/v10?query=18530at5204	Threonine dehydratase
18547at5204	Duplicated	NODE_262_length_55621_cov_40.225857	38338	41392	-	1021.7	591	https://www.orthodb.org/v10?query=18547at5204	glycosyltransferase family 39 protein
18547at5204	Duplicated	NODE_448_length_41264_cov_10.396383	10573	13641	-	1138.0	636	https://www.orthodb.org/v10?query=18547at5204	glycosyltransferase family 39 protein
18922at5204	Complete	NODE_706_length_29346_cov_33.767399	22664	24478	-	358.6	300	https://www.orthodb.org/v10?query=18922at5204	brg1-associated factor b
18999at5204	Duplicated	NODE_19_length_150155_cov_39.011547	129864	131866	+	436.8	350	https://www.orthodb.org/v10?query=18999at5204	Folylpolyglutamate synthase
18999at5204	Duplicated	NODE_456_length_40809_cov_10.044144	20671	22635	+	409.3	344	https://www.orthodb.org/v10?query=18999at5204	Folylpolyglutamate synthase
19048at5204	Duplicated	NODE_25_length_133731_cov_38.167507	90192	92166	+	676.7	414	https://www.orthodb.org/v10?query=19048at5204	60S ribosomal export protein NMD3
19048at5204	Duplicated	NODE_433_length_42272_cov_8.713473	32761	34731	-	641.7	414	https://www.orthodb.org/v10?query=19048at5204	60S ribosomal export protein NMD3
19065at5204	Duplicated	NODE_155_length_69578_cov_9.534329	43051	46316	+	613.9	436	https://www.orthodb.org/v10?query=19065at5204	Tripartite DENN domain
19065at5204	Duplicated	NODE_59_length_102098_cov_37.763607	42447	45468	+	659.8	437	https://www.orthodb.org/v10?query=19065at5204	Tripartite DENN domain
19113at5204	Duplicated	NODE_261_length_55628_cov_37.310651	41865	44570	-	342.5	329	https://www.orthodb.org/v10?query=19113at5204	Dihydropteroate synthase
19113at5204	Duplicated	NODE_412_length_43604_cov_8.189452	23825	26524	+	350.5	329	https://www.orthodb.org/v10?query=19113at5204	Dihydropteroate synthase
19151at5204	Duplicated	NODE_1065_length_19660_cov_9.413675	12723	14566	+	643.4	391	https://www.orthodb.org/v10?query=19151at5204	FAD/NAD(P)-binding domain
19151at5204	Duplicated	NODE_506_length_37777_cov_35.325889	12511	14418	+	642.6	394	https://www.orthodb.org/v10?query=19151at5204	FAD/NAD(P)-binding domain
19213at5204	Duplicated	NODE_293_length_52541_cov_38.459515	33533	40763	-	839.7	740	https://www.orthodb.org/v10?query=19213at5204	ABC transporter type 1, transmembrane domain
19213at5204	Duplicated	NODE_378_length_45703_cov_9.578201	2212	12243	+	897.4	803	https://www.orthodb.org/v10?query=19213at5204	ABC transporter type 1, transmembrane domain
19221at5204	Complete	NODE_293_length_52541_cov_38.459515	41017	45370	+	684.7	649	https://www.orthodb.org/v10?query=19221at5204	RINT-1 family protein
19262at5204	Duplicated	NODE_1300_length_15596_cov_9.221585	6136	9853	-	526.3	594	https://www.orthodb.org/v10?query=19262at5204	Vps54-domain-containing protein
19262at5204	Duplicated	NODE_171_length_67105_cov_16.119935	6296	9909	-	522.9	542	https://www.orthodb.org/v10?query=19262at5204	Vps54-domain-containing protein
19337at5204	Duplicated	NODE_256_length_56207_cov_8.923569	33512	36404	+	563.0	467	https://www.orthodb.org/v10?query=19337at5204	RNA-binding domain-containing protein
19337at5204	Duplicated	NODE_30_length_129810_cov_34.590109	70448	73322	+	574.9	471	https://www.orthodb.org/v10?query=19337at5204	RNA-binding domain-containing protein
19366at5204	Duplicated	NODE_1547_length_12241_cov_9.124055	574	2686	-	729.5	422	https://www.orthodb.org/v10?query=19366at5204	GroEL-like apical domain superfamily
19366at5204	Duplicated	NODE_723_length_28931_cov_37.033999	581	2684	-	647.1	402	https://www.orthodb.org/v10?query=19366at5204	GroEL-like apical domain superfamily
19372at5204	Duplicated	NODE_273_length_54661_cov_36.817657	33757	36059	-	225.9	213	https://www.orthodb.org/v10?query=19372at5204	peptidase M24
19372at5204	Duplicated	NODE_762_length_27510_cov_8.102759	8988	11236	-	208.8	222	https://www.orthodb.org/v10?query=19372at5204	peptidase M24
19388at5204	Fragmented	NODE_475_length_39814_cov_8.685130	29986	36817	+	476.5	312	https://www.orthodb.org/v10?query=19388at5204	Ubiquitin-activating enzyme
19427at5204	Duplicated	NODE_192_length_63422_cov_9.107301	11093	13109	+	797.1	455	https://www.orthodb.org/v10?query=19427at5204	pre-mRNA splicing factor
19427at5204	Duplicated	NODE_238_length_57317_cov_37.325780	19761	21779	+	798.8	452	https://www.orthodb.org/v10?query=19427at5204	pre-mRNA splicing factor
19479at5204	Duplicated	NODE_277_length_54040_cov_8.971684	26875	29272	+	495.5	475	https://www.orthodb.org/v10?query=19479at5204	acyltransferase ChoActase/COT/CPT
19479at5204	Duplicated	NODE_32_length_126626_cov_37.205296	32359	34749	+	518.8	477	https://www.orthodb.org/v10?query=19479at5204	acyltransferase ChoActase/COT/CPT
19583at5204	Duplicated	NODE_250_length_56886_cov_9.417451	40372	44548	+	595.6	333	https://www.orthodb.org/v10?query=19583at5204	Cysteine desulfurase
19583at5204	Duplicated	NODE_2_length_215339_cov_36.370242	67347	71461	+	550.0	333	https://www.orthodb.org/v10?query=19583at5204	Cysteine desulfurase
19752at5204	Missing
19763at5204	Duplicated	NODE_120_length_78128_cov_39.431026	13866	20431	+	519.0	386	https://www.orthodb.org/v10?query=19763at5204	Pescadillo homolog
19763at5204	Duplicated	NODE_124_length_77585_cov_9.413441	57560	64090	-	510.6	374	https://www.orthodb.org/v10?query=19763at5204	Pescadillo homolog
19766at5204	Duplicated	NODE_12_length_165105_cov_38.845959	126789	128719	+	499.3	351	https://www.orthodb.org/v10?query=19766at5204	cysteine proteinase
19766at5204	Duplicated	NODE_27_length_131293_cov_9.652123	122737	124323	+	475.3	344	https://www.orthodb.org/v10?query=19766at5204	cysteine proteinase
19778at5204	Duplicated	NODE_19_length_150155_cov_39.011547	25848	28863	-	786.9	678	https://www.orthodb.org/v10?query=19778at5204	Nop14-like protein
19778at5204	Duplicated	NODE_583_length_34362_cov_9.373221	9780	12797	+	776.3	675	https://www.orthodb.org/v10?query=19778at5204	Nop14-like protein
19796at5204	Duplicated	NODE_133_length_74457_cov_38.061925	68213	70148	-	724.2	413	https://www.orthodb.org/v10?query=19796at5204	fumarate hydratase
19796at5204	Duplicated	NODE_416_length_43245_cov_9.335480	4261	6155	+	767.4	408	https://www.orthodb.org/v10?query=19796at5204	fumarate hydratase
19841at5204	Duplicated	NODE_116_length_79884_cov_39.863421	29429	31291	+	301.4	333	https://www.orthodb.org/v10?query=19841at5204	Mannosyltransferase
19841at5204	Duplicated	NODE_34_length_124665_cov_9.676052	48100	49980	-	281.9	337	https://www.orthodb.org/v10?query=19841at5204	Mannosyltransferase
19875at5204	Duplicated	NODE_190_length_64048_cov_9.288756	26468	28871	-	471.7	486	https://www.orthodb.org/v10?query=19875at5204	DUF862-domain-containing protein
19875at5204	Duplicated	NODE_49_length_108610_cov_36.851676	86884	89297	+	494.9	525	https://www.orthodb.org/v10?query=19875at5204	DUF862-domain-containing protein
19877at5204	Duplicated	NODE_181_length_65565_cov_35.381780	35727	38025	-	560.1	416	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19877at5204	Duplicated	NODE_610_length_33201_cov_7.667532	7940	10231	+	549.7	419	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19884at5204	Duplicated	NODE_152_length_70806_cov_9.281794	36717	39193	-	502.3	461	https://www.orthodb.org/v10?query=19884at5204	Zinc finger C2H2-type
19884at5204	Duplicated	NODE_399_length_44249_cov_39.187291	31946	34356	+	516.5	493	https://www.orthodb.org/v10?query=19884at5204	Zinc finger C2H2-type
19892at5204	Duplicated	NODE_1117_length_18712_cov_9.115696	2221	4551	-	699.6	413	https://www.orthodb.org/v10?query=19892at5204	UDP-glucose 6-dehydrogenase
19892at5204	Duplicated	NODE_179_length_66074_cov_37.567526	18160	19932	+	697.8	407	https://www.orthodb.org/v10?query=19892at5204	UDP-glucose 6-dehydrogenase
20020at5204	Duplicated	NODE_321_length_49995_cov_8.515956	38516	41073	-	735.9	439	https://www.orthodb.org/v10?query=20020at5204	carboxyl transferase
20020at5204	Duplicated	NODE_38_length_119178_cov_34.490256	64838	67424	-	723.4	442	https://www.orthodb.org/v10?query=20020at5204	carboxyl transferase
20139at5204	Duplicated	NODE_68_length_96523_cov_8.732986	78262	80554	-	527.7	458	https://www.orthodb.org/v10?query=20139at5204	Translocation protein sec63
20139at5204	Duplicated	NODE_8_length_180672_cov_38.321432	141273	143315	-	478.5	411	https://www.orthodb.org/v10?query=20139at5204	Translocation protein sec63
20165at5204	Duplicated	NODE_1229_length_16518_cov_34.067940	4017	8581	+	221.8	279	https://www.orthodb.org/v10?query=20165at5204	oligosaccharidyl-lipid flippase
20165at5204	Duplicated	NODE_1231_length_16478_cov_9.692092	4004	8553	+	223.7	285	https://www.orthodb.org/v10?query=20165at5204	oligosaccharidyl-lipid flippase
20218at5204	Duplicated	NODE_162_length_68564_cov_9.097362	60244	62007	+	619.3	378	https://www.orthodb.org/v10?query=20218at5204	Serine hydroxymethyltransferase
20218at5204	Duplicated	NODE_26_length_132283_cov_37.062637	6119	7887	-	620.5	378	https://www.orthodb.org/v10?query=20218at5204	Serine hydroxymethyltransferase
20338at5204	Duplicated	NODE_144_length_71722_cov_9.847470	20864	23510	+	510.2	435	https://www.orthodb.org/v10?query=20338at5204	Sec1-like protein
20338at5204	Duplicated	NODE_384_length_45028_cov_40.563369	21431	23788	-	486.9	398	https://www.orthodb.org/v10?query=20338at5204	Sec1-like protein
20392at5204	Duplicated	NODE_149_length_71198_cov_36.789964	3061	5567	+	653.0	431	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20392at5204	Duplicated	NODE_166_length_68126_cov_8.411679	62544	65047	-	654.0	447	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20456at5204	Duplicated	NODE_294_length_52500_cov_38.540374	27627	29362	+	706.5	385	https://www.orthodb.org/v10?query=20456at5204	Protein phosphatase PP2A regulatory subunit B
20456at5204	Duplicated	NODE_653_length_31240_cov_9.769599	1403	3193	-	679.5	384	https://www.orthodb.org/v10?query=20456at5204	Protein phosphatase PP2A regulatory subunit B
20570at5204	Duplicated	NODE_86_length_88523_cov_9.122595	52749	54587	-	427.0	342	https://www.orthodb.org/v10?query=20570at5204	splicing factor 3A subunit 3
20570at5204	Duplicated	NODE_96_length_86542_cov_37.547042	52570	54404	-	436.1	327	https://www.orthodb.org/v10?query=20570at5204	splicing factor 3A subunit 3
20608at5204	Duplicated	NODE_162_length_68564_cov_9.097362	27553	30436	+	881.5	587	https://www.orthodb.org/v10?query=20608at5204	ABC transporter type 1, transmembrane domain
20608at5204	Duplicated	NODE_26_length_132283_cov_37.062637	38259	41123	-	873.2	583	https://www.orthodb.org/v10?query=20608at5204	ABC transporter type 1, transmembrane domain
20644at5204	Duplicated	NODE_141_length_72670_cov_35.739465	33580	35527	+	713.5	414	https://www.orthodb.org/v10?query=20644at5204	Dihydrolipoyl dehydrogenase
20644at5204	Duplicated	NODE_542_length_36129_cov_8.444857	24381	26341	-	721.9	414	https://www.orthodb.org/v10?query=20644at5204	Dihydrolipoyl dehydrogenase
20672at5204	Duplicated	NODE_157_length_69232_cov_9.643395	28454	35264	-	580.3	546	https://www.orthodb.org/v10?query=20672at5204	VID27 cytoplasmic protein
20672at5204	Duplicated	NODE_7_length_185681_cov_39.260926	169182	176160	-	576.9	456	https://www.orthodb.org/v10?query=20672at5204	VID27 cytoplasmic protein
20678at5204	Duplicated	NODE_16_length_158965_cov_8.874870	1006	9826	+	611.2	658	https://www.orthodb.org/v10?query=20678at5204	COG complex component
20678at5204	Duplicated	NODE_217_length_60492_cov_38.681387	993	9768	+	639.3	709	https://www.orthodb.org/v10?query=20678at5204	COG complex component
20705at5204	Fragmented	NODE_2415_length_5801_cov_9.923131	3790	5798	+	590.8	337	https://www.orthodb.org/v10?query=20705at5204	CBS-domain-containing protein
20710at5204	Duplicated	NODE_1269_length_15990_cov_8.220700	13690	15988	-	413.1	318	https://www.orthodb.org/v10?query=20710at5204	nitrogen permease regulator 2
20710at5204	Duplicated	NODE_82_length_90502_cov_35.158352	74478	76775	+	414.3	317	https://www.orthodb.org/v10?query=20710at5204	nitrogen permease regulator 2
20859at5204	Duplicated	NODE_250_length_56886_cov_9.417451	49488	51214	+	525.4	399	https://www.orthodb.org/v10?query=20859at5204	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
20859at5204	Duplicated	NODE_2_length_215339_cov_36.370242	76473	78196	+	475.3	399	https://www.orthodb.org/v10?query=20859at5204	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
20961at5204	Duplicated	NODE_42_length_115134_cov_34.287023	31911	33450	-	212.1	211	https://www.orthodb.org/v10?query=20961at5204	Palmitoyltransferase
20961at5204	Duplicated	NODE_722_length_28955_cov_9.132939	22965	24519	+	228.5	210	https://www.orthodb.org/v10?query=20961at5204	Palmitoyltransferase
21023at5204	Duplicated	NODE_143_length_71909_cov_36.688078	10523	12274	-	463.7	333	https://www.orthodb.org/v10?query=21023at5204	Protein disulfide-isomerase
21023at5204	Duplicated	NODE_501_length_38039_cov_9.087798	10452	12202	-	468.2	333	https://www.orthodb.org/v10?query=21023at5204	Protein disulfide-isomerase
21067at5204	Duplicated	NODE_461_length_40568_cov_8.687165	18058	19870	+	633.6	389	https://www.orthodb.org/v10?query=21067at5204	sphingolipid C9-methyltransferase
21067at5204	Duplicated	NODE_9_length_176201_cov_37.092060	112263	114059	-	615.3	400	https://www.orthodb.org/v10?query=21067at5204	sphingolipid C9-methyltransferase
21073at5204	Duplicated	NODE_76_length_92415_cov_36.927874	15432	17998	+	485.7	477	https://www.orthodb.org/v10?query=21073at5204	Golgi membrane protein
21073at5204	Duplicated	NODE_979_length_21626_cov_8.805336	14689	17330	+	516.3	490	https://www.orthodb.org/v10?query=21073at5204	Golgi membrane protein
21119at5204	Duplicated	NODE_701_length_29511_cov_38.540192	7045	13184	-	646.3	435	https://www.orthodb.org/v10?query=21119at5204	Chloride channel protein
21119at5204	Duplicated	NODE_708_length_29324_cov_9.875534	6755	12998	-	649.5	433	https://www.orthodb.org/v10?query=21119at5204	Chloride channel protein
21172at5204	Duplicated	NODE_363_length_47069_cov_9.629043	14091	17301	-	193.4	188	https://www.orthodb.org/v10?query=21172at5204	Indigoidine synthase A-like protein
21172at5204	Duplicated	NODE_4_length_195382_cov_38.522357	83627	86823	-	173.8	187	https://www.orthodb.org/v10?query=21172at5204	Indigoidine synthase A-like protein
21208at5204	Duplicated	NODE_174_length_66714_cov_9.010685	30313	32181	-	452.2	322	https://www.orthodb.org/v10?query=21208at5204	membrane protein
21208at5204	Duplicated	NODE_1_length_229728_cov_37.315701	130699	132577	+	499.1	339	https://www.orthodb.org/v10?query=21208at5204	membrane protein
21215at5204	Duplicated	NODE_1488_length_12968_cov_36.292918	2215	9546	-	579.4	395	https://www.orthodb.org/v10?query=21215at5204	Sorting nexin-41
21215at5204	Duplicated	NODE_973_length_21729_cov_9.421905	12275	19553	+	580.9	385	https://www.orthodb.org/v10?query=21215at5204	Sorting nexin-41
21223at5204	Duplicated	NODE_391_length_44670_cov_36.963896	20650	22308	+	360.3	375	https://www.orthodb.org/v10?query=21223at5204	Peroxin/Ferlin domain
21223at5204	Duplicated	NODE_392_length_44631_cov_8.724206	22298	23962	-	320.9	374	https://www.orthodb.org/v10?query=21223at5204	Peroxin/Ferlin domain
21256at5204	Duplicated	NODE_215_length_60722_cov_33.464911	43622	45257	+	426.1	390	https://www.orthodb.org/v10?query=21256at5204	actin-like ATPase domain-containing protein
21256at5204	Duplicated	NODE_328_length_49761_cov_9.172551	32766	34400	+	394.7	378	https://www.orthodb.org/v10?query=21256at5204	actin-like ATPase domain-containing protein
21323at5204	Duplicated	NODE_172_length_66998_cov_9.628134	59600	62143	-	820.2	546	https://www.orthodb.org/v10?query=21323at5204	Sec1-like protein
21323at5204	Duplicated	NODE_229_length_57840_cov_38.216055	50597	53144	-	830.3	545	https://www.orthodb.org/v10?query=21323at5204	Sec1-like protein
21531at5204	Complete	NODE_60_length_101694_cov_38.450358	24167	27425	-	390.3	497	https://www.orthodb.org/v10?query=21531at5204	SGT1-domain-containing protein
21535at5204	Duplicated	NODE_1068_length_19601_cov_8.539797	16223	19598	+	651.5	354	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21535at5204	Duplicated	NODE_591_length_34070_cov_39.945226	6232	10360	+	661.4	354	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21565at5204	Complete	NODE_309_length_51280_cov_37.829561	8597	10204	-	298.7	302	https://www.orthodb.org/v10?query=21565at5204	SLC41 divalent cation transporters, integral membrane domain
21749at5204	Duplicated	NODE_447_length_41461_cov_9.977842	10982	16757	-	456.0	352	https://www.orthodb.org/v10?query=21749at5204	cleft lip and palate associated transmembrane protein
21749at5204	Duplicated	NODE_7_length_185681_cov_39.260926	25124	31013	+	447.3	326	https://www.orthodb.org/v10?query=21749at5204	cleft lip and palate associated transmembrane protein
21756at5204	Duplicated	NODE_359_length_47380_cov_8.868037	22154	25432	-	1050.6	684	https://www.orthodb.org/v10?query=21756at5204	Phosphatidylinositol 3-kinase VPS34
21756at5204	Duplicated	NODE_98_length_86234_cov_29.445553	44022	47300	+	1072.9	696	https://www.orthodb.org/v10?query=21756at5204	Phosphatidylinositol 3-kinase VPS34
21781at5204	Complete	NODE_158_length_69221_cov_9.361564	1617	3692	+	559.5	373	https://www.orthodb.org/v10?query=21781at5204	Eukaryotic translation initiation factor 3 subunit D
21805at5204	Duplicated	NODE_288_length_53115_cov_9.194332	18838	27074	+	510.8	418	https://www.orthodb.org/v10?query=21805at5204	signal transducer
21805at5204	Duplicated	NODE_388_length_44766_cov_36.837790	18935	27248	-	459.3	425	https://www.orthodb.org/v10?query=21805at5204	signal transducer
21855at5204	Duplicated	NODE_494_length_38325_cov_33.389118	3550	6696	-	496.8	500	https://www.orthodb.org/v10?query=21855at5204	pre-rRNA-processing protein IPI1
21855at5204	Duplicated	NODE_801_length_26053_cov_7.457020	19389	22523	+	473.3	497	https://www.orthodb.org/v10?query=21855at5204	pre-rRNA-processing protein IPI1
21927at5204	Duplicated	NODE_155_length_69578_cov_9.534329	20185	21783	+	508.4	357	https://www.orthodb.org/v10?query=21927at5204	Eukaryotic translation initiation factor 3 subunit E
21927at5204	Duplicated	NODE_59_length_102098_cov_37.763607	20544	22142	+	496.8	357	https://www.orthodb.org/v10?query=21927at5204	Eukaryotic translation initiation factor 3 subunit E
21944at5204	Duplicated	NODE_128_length_76793_cov_38.841298	64587	66865	-	410.9	337	https://www.orthodb.org/v10?query=21944at5204	Gpi16 subunit, GPI transamidase component
21944at5204	Duplicated	NODE_88_length_88122_cov_9.670362	35843	38092	+	411.3	315	https://www.orthodb.org/v10?query=21944at5204	Gpi16 subunit, GPI transamidase component
22024at5204	Duplicated	NODE_1517_length_12578_cov_7.585473	8715	10991	+	588.5	398	https://www.orthodb.org/v10?query=22024at5204	Non-specific serine/threonine protein kinase
22024at5204	Duplicated	NODE_1699_length_10646_cov_36.007380	1348	3640	-	588.4	402	https://www.orthodb.org/v10?query=22024at5204	Non-specific serine/threonine protein kinase
22028at5204	Complete	NODE_171_length_67105_cov_16.119935	54508	58497	+	238.2	243	https://www.orthodb.org/v10?query=22028at5204	inositol polyphosphate-5-phosphatase F
22098at5204	Fragmented	NODE_6443_length_784_cov_44.031117	2	782	-	378.6	207	https://www.orthodb.org/v10?query=22098at5204	histone-lysine N-methyltransferase Su(var)3-9
22127at5204	Duplicated	NODE_1258_length_16141_cov_6.699919	117	1773	+	269.6	280	https://www.orthodb.org/v10?query=22127at5204	WD40-repeat-containing domain
22127at5204	Duplicated	NODE_35_length_124453_cov_34.321831	17372	19349	-	312.6	294	https://www.orthodb.org/v10?query=22127at5204	WD40-repeat-containing domain
22145at5204	Duplicated	NODE_242_length_57149_cov_9.470844	44388	47404	+	796.6	562	https://www.orthodb.org/v10?query=22145at5204	AdoMet-dependent rRNA methyltransferase SPB1
22145at5204	Duplicated	NODE_255_length_56305_cov_37.780839	44202	47223	+	824.2	566	https://www.orthodb.org/v10?query=22145at5204	AdoMet-dependent rRNA methyltransferase SPB1
22152at5204	Duplicated	NODE_452_length_41127_cov_9.529111	4298	5898	-	621.1	333	https://www.orthodb.org/v10?query=22152at5204	Rab GDP dissociation inhibitor
22152at5204	Duplicated	NODE_516_length_37363_cov_39.240466	364	1967	-	694.3	380	https://www.orthodb.org/v10?query=22152at5204	Rab GDP dissociation inhibitor
22226at5204	Duplicated	NODE_79_length_91604_cov_38.310029	261	2375	-	433.3	357	https://www.orthodb.org/v10?query=22226at5204	Lysophospholipid acyltransferase
22226at5204	Duplicated	NODE_83_length_90481_cov_9.275674	88113	90220	+	428.1	361	https://www.orthodb.org/v10?query=22226at5204	Lysophospholipid acyltransferase
22285at5204	Duplicated	NODE_24_length_134656_cov_15.049056	126494	128472	+	354.4	336	https://www.orthodb.org/v10?query=22285at5204	mRNA cleavage and polyadenylation factor CLP1
22285at5204	Duplicated	NODE_514_length_37388_cov_9.148884	15989	17972	-	307.7	375	https://www.orthodb.org/v10?query=22285at5204	mRNA cleavage and polyadenylation factor CLP1
22306at5204	Duplicated	NODE_785_length_26600_cov_33.839008	12095	14598	-	446.1	485	https://www.orthodb.org/v10?query=22306at5204	Cytochrome P450 monooxygenase 113
22306at5204	Duplicated	NODE_918_length_23059_cov_7.973936	20738	23045	+	420.5	464	https://www.orthodb.org/v10?query=22306at5204	Cytochrome P450 monooxygenase 113
22346at5204	Fragmented	NODE_6424_length_791_cov_35.843137	295	788	+	306.6	210	https://www.orthodb.org/v10?query=22346at5204	Eukaryotic translation initiation factor 2A
22392at5204	Duplicated	NODE_44_length_112875_cov_9.635419	34315	36582	-	266.3	306	https://www.orthodb.org/v10?query=22392at5204	SH3 domain
22392at5204	Duplicated	NODE_45_length_112720_cov_39.899159	41878	44145	+	266.5	307	https://www.orthodb.org/v10?query=22392at5204	SH3 domain
22467at5204	Duplicated	NODE_175_length_66472_cov_36.829987	9264	10938	-	668.7	359	https://www.orthodb.org/v10?query=22467at5204	Argininosuccinate synthase
22467at5204	Duplicated	NODE_502_length_37962_cov_9.455906	5144	6820	+	659.8	359	https://www.orthodb.org/v10?query=22467at5204	Argininosuccinate synthase
22502at5204	Missing
22564at5204	Duplicated	NODE_253_length_56410_cov_39.604459	29283	33815	-	668.4	651	https://www.orthodb.org/v10?query=22564at5204	TRAPP II complex, TRAPPC10
22564at5204	Duplicated	NODE_34_length_124665_cov_9.676052	100442	104971	+	736.3	864	https://www.orthodb.org/v10?query=22564at5204	TRAPP II complex, TRAPPC10
