# BUSCO version is: 5.2.2 
# The lineage dataset is: basidiomycota_odb10 (Creation date: 2020-09-10, number of genomes: 133, number of BUSCOs: 1764)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
14541at5204	Complete	CM008254.1	2558017	2562026	-	1098.3	691	https://www.orthodb.org/v10?query=14541at5204	Rab-GTPase-TBC domain
14667at5204	Complete	CM008254.1	2426619	2429675	+	1089.2	615	https://www.orthodb.org/v10?query=14667at5204	AP-1 complex subunit gamma
14691at5204	Complete	CM008255.1	1760387	1762398	-	741.5	410	https://www.orthodb.org/v10?query=14691at5204	chaperonin-containing T-complex zeta subunit Cct6
14722at5204	Missing
14857at5204	Complete	CM008259.1	620463	623160	+	465.2	437	https://www.orthodb.org/v10?query=14857at5204	Noc2-domain-containing protein
14878at5204	Complete	CM008253.1	3263603	3265860	-	626.7	446	https://www.orthodb.org/v10?query=14878at5204	delta-1-pyrroline-5-carboxylate dehydrogenase
14882at5204	Complete	CM008255.1	2305051	2307606	+	803.9	477	https://www.orthodb.org/v10?query=14882at5204	CTP synthase
14885at5204	Complete	CM008254.1	2534754	2539083	-	713.7	378	https://www.orthodb.org/v10?query=14885at5204	P-loop containing nucleoside triphosphate hydrolase protein
14968at5204	Complete	CM008251.1	2116139	2118447	+	757.4	444	https://www.orthodb.org/v10?query=14968at5204	asparagine synthase (glutamine-hydrolyzing)
15021at5204	Complete	CM008256.1	2604907	2606880	-	840.3	473	https://www.orthodb.org/v10?query=15021at5204	chaperonin GroL
15034at5204	Complete	CM008255.1	1448731	1452179	-	318.8	613	https://www.orthodb.org/v10?query=15034at5204	E3 ubiquitin protein ligase
15078at5204	Complete	CM008254.1	1900527	1904175	-	814.2	474	https://www.orthodb.org/v10?query=15078at5204	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
15092at5204	Complete	CM008257.1	1611697	1614129	+	834.0	546	https://www.orthodb.org/v10?query=15092at5204	NADPH--cytochrome P450 reductase
15142at5204	Complete	CM008252.1	2381205	2386707	+	434.9	335	https://www.orthodb.org/v10?query=15142at5204	WD40-repeat-containing domain
15227at5204	Complete	CM008258.1	1428641	1433322	+	280.3	241	https://www.orthodb.org/v10?query=15227at5204	Ubiquitinyl hydrolase 1
15240at5204	Complete	CM008255.1	1272492	1278417	-	1166.7	916	https://www.orthodb.org/v10?query=15240at5204	WD40-repeat-containing domain
15254at5204	Complete	CM008258.1	215451	227711	+	857.2	488	https://www.orthodb.org/v10?query=15254at5204	Homoaconitase, mitochondrial
15281at5204	Complete	CM008251.1	4144029	4146439	+	645.6	403	https://www.orthodb.org/v10?query=15281at5204	asparaginyl-tRNA synthetase
15310at5204	Complete	CM008254.1	2768939	2771887	+	361.2	305	https://www.orthodb.org/v10?query=15310at5204	Condensin complex subunit 2
15326at5204	Complete	CM008252.1	1397025	1399022	-	580.8	427	https://www.orthodb.org/v10?query=15326at5204	Imidazole glycerol phosphate synthase hisHF
15362at5204	Complete	CM008258.1	1215665	1218758	-	611.8	453	https://www.orthodb.org/v10?query=15362at5204	oligopeptide transporter
15396at5204	Complete	CM008258.1	1678333	1680200	+	220.3	184	https://www.orthodb.org/v10?query=15396at5204	PH-domain-containing protein
15417at5204	Complete	CM008253.1	2635666	2637560	+	663.7	409	https://www.orthodb.org/v10?query=15417at5204	WD40-repeat-containing domain
15444at5204	Missing
15490at5204	Complete	CM008254.1	1643408	1645849	-	816.6	470	https://www.orthodb.org/v10?query=15490at5204	P-loop containing nucleoside triphosphate hydrolase protein
15570at5204	Complete	CM008255.1	1292038	1296403	+	737.7	454	https://www.orthodb.org/v10?query=15570at5204	Lysine--tRNA ligase
15581at5204	Complete	CM008253.1	2164398	2168606	-	697.0	760	https://www.orthodb.org/v10?query=15581at5204	ARM repeat-containing protein
15584at5204	Complete	CM008253.1	2993704	2995760	-	581.2	350	https://www.orthodb.org/v10?query=15584at5204	alcohol dehydrogenase
15608at5204	Complete	CM008253.1	1120448	1123909	-	600.3	410	https://www.orthodb.org/v10?query=15608at5204	Phosphoribosylaminoimidazole carboxylase
15718at5204	Complete	CM008253.1	1981071	1984161	-	725.0	553	https://www.orthodb.org/v10?query=15718at5204	Pseudouridine synthase
15730at5204	Complete	CM008255.1	2399651	2401314	+	886.2	481	https://www.orthodb.org/v10?query=15730at5204	Glucose-6-phosphate isomerase
15735at5204	Complete	CM008255.1	1904031	1906170	+	649.2	423	https://www.orthodb.org/v10?query=15735at5204	glucose-repressible alcohol dehydrogenase transcriptional effector
15773at5204	Complete	CM008251.1	1518584	1520346	+	361.5	344	https://www.orthodb.org/v10?query=15773at5204	glycosyltransferase family 4 protein
15788at5204	Complete	CM008252.1	1675135	1677982	-	819.8	672	https://www.orthodb.org/v10?query=15788at5204	FAS1 domain
15822at5204	Complete	CM008251.1	1294412	1296471	-	583.4	355	https://www.orthodb.org/v10?query=15822at5204	tryptophanyl-tRNA synthetase
15993at5204	Complete	CM008251.1	2666376	2669042	-	429.6	494	https://www.orthodb.org/v10?query=15993at5204	Cwf19-like, C-terminal domain-1
16014at5204	Complete	CM008256.1	2220161	2221837	-	471.0	332	https://www.orthodb.org/v10?query=16014at5204	WD40-repeat-containing domain
16102at5204	Complete	CM008260.1	1200814	1203579	+	374.6	524	https://www.orthodb.org/v10?query=16102at5204	WD40-repeat-containing domain
16209at5204	Complete	CM008253.1	574697	576597	-	263.4	260	https://www.orthodb.org/v10?query=16209at5204	mitochondrial protein
16216at5204	Complete	CM008255.1	1670560	1673008	-	492.6	350	https://www.orthodb.org/v10?query=16216at5204	P-loop containing nucleoside triphosphate hydrolase protein
16246at5204	Complete	CM008251.1	2984669	2986432	-	375.7	279	https://www.orthodb.org/v10?query=16246at5204	mitochondrial splicing suppressor
16270at5204	Complete	CM008256.1	1126326	1131113	-	746.7	774	https://www.orthodb.org/v10?query=16270at5204	cohesin complex subunit SA-1/2
16319at5204	Complete	CM008256.1	274346	276789	+	873.7	477	https://www.orthodb.org/v10?query=16319at5204	P-loop containing nucleoside triphosphate hydrolase protein
16456at5204	Complete	CM008254.1	1478570	1481466	+	349.9	297	https://www.orthodb.org/v10?query=16456at5204	apses-domain-containing protein
16510at5204	Complete	CM008256.1	2356194	2362327	+	443.7	305	https://www.orthodb.org/v10?query=16510at5204	ubiquitin-protein ligase molybdopterin-converting factor
16564at5204	Complete	CM008258.1	2161039	2163411	+	318.0	384	https://www.orthodb.org/v10?query=16564at5204	NTF2-like protein
16596at5204	Complete	CM008254.1	1719909	1722041	-	820.0	414	https://www.orthodb.org/v10?query=16596at5204	ATP synthase subunit alpha
16672at5204	Complete	CM008258.1	566724	568773	-	848.2	406	https://www.orthodb.org/v10?query=16672at5204	V-type ATPase
16675at5204	Missing
16709at5204	Complete	CM008252.1	2546002	2553105	-	714.7	372	https://www.orthodb.org/v10?query=16709at5204	Importin subunit alpha
16789at5204	Complete	CM008257.1	1627477	1631022	-	738.8	520	https://www.orthodb.org/v10?query=16789at5204	calcium/proton exchanger
16813at5204	Complete	CM008251.1	2727686	2731527	-	549.3	508	https://www.orthodb.org/v10?query=16813at5204	CBF-domain-containing protein
16828at5204	Complete	CM008254.1	3179444	3181430	-	169.9	143	https://www.orthodb.org/v10?query=16828at5204	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82
16888at5204	Complete	CM008257.1	938122	941837	-	774.3	685	https://www.orthodb.org/v10?query=16888at5204	HECT domain
16992at5204	Complete	CM008251.1	2649150	2651539	+	192.6	329	https://www.orthodb.org/v10?query=16992at5204	CAP Gly-rich domain
17070at5204	Complete	CM008251.1	2562645	2564397	-	376.1	309	https://www.orthodb.org/v10?query=17070at5204	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase
17080at5204	Missing
17086at5204	Complete	CM008251.1	786643	792192	-	611.2	334	https://www.orthodb.org/v10?query=17086at5204	RNA-binding domain superfamily
17087at5204	Complete	CM008257.1	1036020	1038889	+	684.1	451	https://www.orthodb.org/v10?query=17087at5204	peptidyl-prolyl cis-trans isomerase
17091at5204	Complete	CM008253.1	825334	827617	+	611.4	444	https://www.orthodb.org/v10?query=17091at5204	Pentulose kinase
17097at5204	Missing
17105at5204	Missing
17153at5204	Complete	CM008252.1	2464885	2466714	-	737.3	424	https://www.orthodb.org/v10?query=17153at5204	6-phosphogluconate dehydrogenase, decarboxylating
17246at5204	Complete	CM008256.1	1007800	1010969	-	537.0	356	https://www.orthodb.org/v10?query=17246at5204	Mre11, DNA-binding
17290at5204	Complete	CM008254.1	2746764	2748980	-	398.5	382	https://www.orthodb.org/v10?query=17290at5204	cytoplasmic protein
17350at5204	Missing
17356at5204	Complete	CM008251.1	2971250	2973150	+	610.0	383	https://www.orthodb.org/v10?query=17356at5204	signal recognition particle protein
17365at5204	Complete	CM008251.1	2892135	2894739	-	651.8	334	https://www.orthodb.org/v10?query=17365at5204	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
17375at5204	Complete	CM008253.1	2968315	2972649	+	895.3	571	https://www.orthodb.org/v10?query=17375at5204	ARM repeat-containing protein
17443at5204	Complete	CM008253.1	1928381	1932991	-	553.4	366	https://www.orthodb.org/v10?query=17443at5204	Glucose-6-phosphate 1-dehydrogenase
17465at5204	Complete	CM008255.1	2263834	2266491	+	654.3	402	https://www.orthodb.org/v10?query=17465at5204	aspartate kinase
17514at5204	Complete	CM008255.1	648766	650975	-	513.3	470	https://www.orthodb.org/v10?query=17514at5204	ScpA-like, C-terminal
17552at5204	Complete	CM008260.1	706966	713522	-	1222.2	1108	https://www.orthodb.org/v10?query=17552at5204	UDP-glucose:glycoprotein glucosyltransferase
17584at5204	Complete	CM008256.1	727628	729428	-	576.5	425	https://www.orthodb.org/v10?query=17584at5204	serine palmitoyltransferase
17718at5204	Complete	CM008252.1	1025632	1028864	-	667.4	635	https://www.orthodb.org/v10?query=17718at5204	WD40-repeat-containing domain
17727at5204	Missing
17749at5204	Complete	CM008252.1	2784764	2787175	-	622.2	426	https://www.orthodb.org/v10?query=17749at5204	P-loop containing nucleoside triphosphate hydrolase protein
17771at5204	Complete	CM008251.1	1804175	1805911	+	770.9	399	https://www.orthodb.org/v10?query=17771at5204	ATP synthase subunit beta
17789at5204	Complete	CM008253.1	1361213	1363956	+	731.5	493	https://www.orthodb.org/v10?query=17789at5204	Ribosome biogenesis protein ERB1
17872at5204	Complete	CM008260.1	1270259	1273036	+	416.8	305	https://www.orthodb.org/v10?query=17872at5204	bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
17886at5204	Complete	CM008259.1	486533	488724	+	722.2	400	https://www.orthodb.org/v10?query=17886at5204	Adenylosuccinate lyase
17993at5204	Complete	CM008252.1	1311840	1313858	-	759.5	395	https://www.orthodb.org/v10?query=17993at5204	RNA helicase
18112at5204	Complete	CM008253.1	1108616	1111473	+	734.9	423	https://www.orthodb.org/v10?query=18112at5204	GroEL-like apical domain superfamily
18117at5204	Complete	CM008251.1	3212568	3214610	+	751.8	418	https://www.orthodb.org/v10?query=18117at5204	T-complex protein 1 subunit delta
18118at5204	Complete	CM008258.1	1023692	1035197	+	745.0	414	https://www.orthodb.org/v10?query=18118at5204	GMP synthase
18120at5204	Complete	CM008251.1	2352790	2354489	+	93.8	120	https://www.orthodb.org/v10?query=18120at5204	SET domain-containing protein
18141at5204	Complete	CM008253.1	2128066	2131096	+	641.8	339	https://www.orthodb.org/v10?query=18141at5204	Non-specific serine/threonine protein kinase
18158at5204	Duplicated	CM008252.1	703806	707725	+	402.6	414	https://www.orthodb.org/v10?query=18158at5204	DNA mismatch repair protein MutS, core
18158at5204	Duplicated	CM008252.1	731463	735384	-	407.5	411	https://www.orthodb.org/v10?query=18158at5204	DNA mismatch repair protein MutS, core
18162at5204	Complete	CM008252.1	4143133	4146325	+	808.4	456	https://www.orthodb.org/v10?query=18162at5204	T-complex protein 1 subunit gamma
18379at5204	Complete	CM008257.1	2313542	2315451	+	746.5	406	https://www.orthodb.org/v10?query=18379at5204	Isocitrate lyase
18444at5204	Complete	CM008258.1	324197	326893	+	467.3	408	https://www.orthodb.org/v10?query=18444at5204	UPF0061-domain-containing protein
18446at5204	Complete	CM008252.1	1018703	1020811	-	208.2	248	https://www.orthodb.org/v10?query=18446at5204	DNA polymerase alpha subunit B
18478at5204	Complete	CM008258.1	657171	659229	-	765.6	409	https://www.orthodb.org/v10?query=18478at5204	glycosyltransferase family 20 protein
18530at5204	Complete	CM008255.1	1279946	1281893	-	662.9	422	https://www.orthodb.org/v10?query=18530at5204	Threonine dehydratase
18547at5204	Complete	CM008253.1	1105052	1108031	-	1109.0	636	https://www.orthodb.org/v10?query=18547at5204	glycosyltransferase family 39 protein
18922at5204	Complete	CM008253.1	1359231	1360957	-	371.8	328	https://www.orthodb.org/v10?query=18922at5204	brg1-associated factor b
18999at5204	Complete	CM008253.1	2158811	2162387	-	415.6	363	https://www.orthodb.org/v10?query=18999at5204	Folylpolyglutamate synthase
19048at5204	Complete	CM008260.1	921422	923827	+	624.9	441	https://www.orthodb.org/v10?query=19048at5204	60S ribosomal export protein NMD3
19065at5204	Complete	CM008257.1	954390	959580	+	607.0	473	https://www.orthodb.org/v10?query=19065at5204	Tripartite DENN domain
19113at5204	Complete	CM008256.1	828731	831529	-	339.7	335	https://www.orthodb.org/v10?query=19113at5204	Dihydropteroate synthase
19151at5204	Complete	CM008256.1	678794	681072	-	629.6	415	https://www.orthodb.org/v10?query=19151at5204	FAD/NAD(P)-binding domain
19213at5204	Missing
19221at5204	Complete	CM008252.1	2147755	2152056	+	655.1	607	https://www.orthodb.org/v10?query=19221at5204	RINT-1 family protein
19262at5204	Complete	CM008251.1	1796024	1799960	-	510.9	537	https://www.orthodb.org/v10?query=19262at5204	Vps54-domain-containing protein
19337at5204	Complete	CM008259.1	1149196	1151979	-	559.6	460	https://www.orthodb.org/v10?query=19337at5204	RNA-binding domain-containing protein
19366at5204	Complete	CM008258.1	340141	342567	+	796.8	442	https://www.orthodb.org/v10?query=19366at5204	GroEL-like apical domain superfamily
19372at5204	Complete	CM008253.1	967737	970043	-	216.6	212	https://www.orthodb.org/v10?query=19372at5204	peptidase M24
19388at5204	Complete	CM008256.1	464948	467611	+	462.1	363	https://www.orthodb.org/v10?query=19388at5204	Ubiquitin-activating enzyme
19427at5204	Complete	CM008252.1	1050976	1053031	-	780.6	464	https://www.orthodb.org/v10?query=19427at5204	pre-mRNA splicing factor
19479at5204	Complete	CM008258.1	1525831	1528412	+	534.1	483	https://www.orthodb.org/v10?query=19479at5204	acyltransferase ChoActase/COT/CPT
19583at5204	Complete	CM008251.1	2653769	2657557	-	595.6	333	https://www.orthodb.org/v10?query=19583at5204	Cysteine desulfurase
19752at5204	Complete	CM008254.1	2220304	2223919	-	411.9	439	https://www.orthodb.org/v10?query=19752at5204	Topoisomerase II-associated protein PAT1
19763at5204	Missing
19766at5204	Complete	CM008252.1	1932402	1934244	-	437.8	351	https://www.orthodb.org/v10?query=19766at5204	cysteine proteinase
19778at5204	Complete	CM008253.1	2270179	2273166	+	671.3	667	https://www.orthodb.org/v10?query=19778at5204	Nop14-like protein
19796at5204	Complete	CM008252.1	2005288	2008708	+	769.9	408	https://www.orthodb.org/v10?query=19796at5204	fumarate hydratase
19841at5204	Complete	CM008251.1	2308778	2310713	+	269.1	336	https://www.orthodb.org/v10?query=19841at5204	Mannosyltransferase
19875at5204	Complete	CM008257.1	1524097	1527104	+	423.7	450	https://www.orthodb.org/v10?query=19875at5204	DUF862-domain-containing protein
19877at5204	Complete	CM008259.1	1347023	1351664	-	550.2	421	https://www.orthodb.org/v10?query=19877at5204	NADPH-dependent diflavin oxidoreductase 1
19884at5204	Complete	CM008251.1	1996244	1998768	+	551.8	524	https://www.orthodb.org/v10?query=19884at5204	Zinc finger C2H2-type
19892at5204	Complete	CM008256.1	1004705	1006707	+	712.6	409	https://www.orthodb.org/v10?query=19892at5204	UDP-glucose 6-dehydrogenase
20020at5204	Complete	CM008257.1	652562	654889	-	679.4	406	https://www.orthodb.org/v10?query=20020at5204	carboxyl transferase
20139at5204	Complete	CM008253.1	1949221	1951524	+	498.3	434	https://www.orthodb.org/v10?query=20139at5204	Translocation protein sec63
20165at5204	Complete	CM008258.1	1884043	1885887	-	276.7	278	https://www.orthodb.org/v10?query=20165at5204	oligosaccharidyl-lipid flippase
20218at5204	Complete	CM008253.1	369424	375662	+	559.7	317	https://www.orthodb.org/v10?query=20218at5204	Serine hydroxymethyltransferase
20338at5204	Complete	CM008252.1	1859936	1862665	+	533.9	445	https://www.orthodb.org/v10?query=20338at5204	Sec1-like protein
20392at5204	Complete	CM008255.1	2489721	2492239	-	688.7	496	https://www.orthodb.org/v10?query=20392at5204	WD40/YVTN repeat-like-containing domain superfamily
20456at5204	Complete	CM008254.1	1504675	1506388	-	703.2	377	https://www.orthodb.org/v10?query=20456at5204	Protein phosphatase PP2A regulatory subunit B
20570at5204	Complete	CM008253.1	2855017	2856799	-	416.9	307	https://www.orthodb.org/v10?query=20570at5204	splicing factor 3A subunit 3
20608at5204	Missing
20644at5204	Complete	CM008259.1	1521598	1523238	-	743.7	414	https://www.orthodb.org/v10?query=20644at5204	Dihydrolipoyl dehydrogenase
20672at5204	Complete	CM008253.1	1697486	1700343	+	639.8	513	https://www.orthodb.org/v10?query=20672at5204	VID27 cytoplasmic protein
20678at5204	Complete	CM008255.1	1251206	1254507	+	705.8	645	https://www.orthodb.org/v10?query=20678at5204	COG complex component
20705at5204	Complete	CM008252.1	1317264	1319871	+	666.1	457	https://www.orthodb.org/v10?query=20705at5204	CBS-domain-containing protein
20710at5204	Complete	CM008251.1	3162819	3165362	-	425.5	317	https://www.orthodb.org/v10?query=20710at5204	nitrogen permease regulator 2
20859at5204	Complete	CM008251.1	2646902	2648866	-	508.1	424	https://www.orthodb.org/v10?query=20859at5204	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
20961at5204	Complete	CM008258.1	1170588	1172423	-	178.0	201	https://www.orthodb.org/v10?query=20961at5204	Palmitoyltransferase
21023at5204	Complete	CM008253.1	2628219	2630079	+	462.5	333	https://www.orthodb.org/v10?query=21023at5204	Protein disulfide-isomerase
21067at5204	Complete	CM008255.1	1137271	1139016	+	662.0	400	https://www.orthodb.org/v10?query=21067at5204	sphingolipid C9-methyltransferase
21073at5204	Complete	CM008255.1	1444368	1447156	-	512.2	552	https://www.orthodb.org/v10?query=21073at5204	Golgi membrane protein
21119at5204	Missing
21172at5204	Complete	CM008252.1	1361113	1364563	+	190.7	186	https://www.orthodb.org/v10?query=21172at5204	Indigoidine synthase A-like protein
21208at5204	Complete	CM008258.1	284915	286751	-	506.2	341	https://www.orthodb.org/v10?query=21208at5204	membrane protein
21215at5204	Complete	CM008254.1	2921751	2928738	-	508.3	335	https://www.orthodb.org/v10?query=21215at5204	Sorting nexin-41
21223at5204	Complete	CM008255.1	1017250	1018941	+	389.4	373	https://www.orthodb.org/v10?query=21223at5204	Peroxin/Ferlin domain
21256at5204	Complete	CM008254.1	2772744	2774359	+	413.5	390	https://www.orthodb.org/v10?query=21256at5204	actin-like ATPase domain-containing protein
21323at5204	Complete	CM008252.1	2430515	2433018	+	832.9	553	https://www.orthodb.org/v10?query=21323at5204	Sec1-like protein
21531at5204	Complete	CM008252.1	1179909	1184949	-	380.2	525	https://www.orthodb.org/v10?query=21531at5204	SGT1-domain-containing protein
21535at5204	Complete	CM008251.1	1640139	1644125	-	756.7	388	https://www.orthodb.org/v10?query=21535at5204	NADH dehydrogenase 
21565at5204	Complete	CM008251.1	1545109	1547106	+	313.6	285	https://www.orthodb.org/v10?query=21565at5204	SLC41 divalent cation transporters, integral membrane domain
21749at5204	Complete	CM008253.1	1855322	1858067	-	390.8	310	https://www.orthodb.org/v10?query=21749at5204	cleft lip and palate associated transmembrane protein
21756at5204	Complete	CM008258.1	1830009	1833293	-	1031.0	705	https://www.orthodb.org/v10?query=21756at5204	Phosphatidylinositol 3-kinase VPS34
21781at5204	Complete	CM008253.1	2182236	2184382	+	572.2	370	https://www.orthodb.org/v10?query=21781at5204	Eukaryotic translation initiation factor 3 subunit D
21805at5204	Complete	CM008255.1	630870	638116	-	458.4	409	https://www.orthodb.org/v10?query=21805at5204	signal transducer
21855at5204	Complete	CM008252.1	3764631	3768289	-	470.7	507	https://www.orthodb.org/v10?query=21855at5204	pre-rRNA-processing protein IPI1
21927at5204	Complete	CM008257.1	1003232	1004803	+	507.3	357	https://www.orthodb.org/v10?query=21927at5204	Eukaryotic translation initiation factor 3 subunit E
21944at5204	Complete	CM008257.1	24395	26464	+	389.5	327	https://www.orthodb.org/v10?query=21944at5204	Gpi16 subunit, GPI transamidase component
22024at5204	Complete	CM008252.1	4024946	4027026	+	501.8	379	https://www.orthodb.org/v10?query=22024at5204	Non-specific serine/threonine protein kinase
22028at5204	Complete	CM008251.1	1732539	1736560	+	234.8	254	https://www.orthodb.org/v10?query=22028at5204	inositol polyphosphate-5-phosphatase F
22098at5204	Complete	CM008259.1	812232	814232	-	644.8	375	https://www.orthodb.org/v10?query=22098at5204	histone-lysine N-methyltransferase Su(var)3-9
22127at5204	Complete	CM008256.1	1237548	1239474	-	315.1	286	https://www.orthodb.org/v10?query=22127at5204	WD40-repeat-containing domain
22145at5204	Complete	CM008252.1	2124347	2127016	-	700.0	489	https://www.orthodb.org/v10?query=22145at5204	AdoMet-dependent rRNA methyltransferase SPB1
22152at5204	Complete	CM008252.1	1683330	1684947	-	707.1	373	https://www.orthodb.org/v10?query=22152at5204	Rab GDP dissociation inhibitor
22226at5204	Complete	CM008253.1	1651217	1653369	+	332.6	348	https://www.orthodb.org/v10?query=22226at5204	Lysophospholipid acyltransferase
22285at5204	Complete	CM008251.1	1809231	1811560	-	333.3	333	https://www.orthodb.org/v10?query=22285at5204	mRNA cleavage and polyadenylation factor CLP1
22306at5204	Complete	CM008259.1	731385	734277	-	460.7	526	https://www.orthodb.org/v10?query=22306at5204	Cytochrome P450 monooxygenase 113
22346at5204	Complete	CM008251.1	1504253	1506489	+	561.5	397	https://www.orthodb.org/v10?query=22346at5204	Eukaryotic translation initiation factor 2A
22392at5204	Complete	CM008253.1	2525489	2527738	+	262.6	293	https://www.orthodb.org/v10?query=22392at5204	SH3 domain
22467at5204	Complete	CM008254.1	1340370	1342010	+	688.5	359	https://www.orthodb.org/v10?query=22467at5204	Argininosuccinate synthase
22502at5204	Complete	CM008252.1	3111627	3113757	+	579.8	398	https://www.orthodb.org/v10?query=22502at5204	histidyl-tRNA synthetase
22564at5204	Complete	CM008251.1	2231346	2235894	-	713.7	807	https://www.orthodb.org/v10?query=22564at5204	TRAPP II complex, TRAPPC10
22567at5204	Complete	CM008256.1	1853616	1855774	-	577.6	400	https://www.orthodb.org/v10?query=22567at5204	Eukaryotic translation initiation factor 3 subunit L
22595at5204	Complete	CM008256.1	2623993	2625542	+	798.0	419	https://www.orthodb.org/v10?query=22595at5204	SecY protein
22730at5204	Complete	CM008257.1	2264180	2265932	+	598.5	364	https://www.orthodb.org/v10?query=22730at5204	Nop domain
22744at5204	Complete	CM008252.1	2635984	2638083	-	819.4	481	https://www.orthodb.org/v10?query=22744at5204	protein phosphatase 2 (formerly 2A), regulatory subunit A
22750at5204	Complete	CM008254.1	2968860	2971062	-	481.7	359	https://www.orthodb.org/v10?query=22750at5204	P-loop containing nucleoside triphosphate hydrolase protein
22761at5204	Complete	CM008251.1	2099026	2101729	-	681.3	583	https://www.orthodb.org/v10?query=22761at5204	oligomeric complex COG6
22764at5204	Complete	CM008251.1	2284336	2286834	+	671.1	583	https://www.orthodb.org/v10?query=22764at5204	RNA helicase
22858at5204	Complete	CM008258.1	2231133	2233918	+	496.4	418	https://www.orthodb.org/v10?query=22858at5204	anaphase-promoting complex subunit 6
22924at5204	Complete	CM008251.1	1752201	1754429	+	693.5	383	https://www.orthodb.org/v10?query=22924at5204	Amidophosphoribosyltransferase
23010at5204	Complete	CM008255.1	401889	403895	+	317.9	292	https://www.orthodb.org/v10?query=23010at5204	Rubisco LSMT, substrate-binding domain
23018at5204	Complete	CM008252.1	785974	788188	+	388.9	416	https://www.orthodb.org/v10?query=23018at5204	Signal recognition particle subunit SRP68
23079at5204	Complete	CM008256.1	1306137	1307876	+	718.8	365	https://www.orthodb.org/v10?query=23079at5204	clathrin adaptor mu subunit
23136at5204	Complete	CM008259.1	1465409	1467459	+	602.2	376	https://www.orthodb.org/v10?query=23136at5204	Sodium/hydrogen exchanger
23138at5204	Complete	CM008253.1	1144107	1147085	-	273.3	337	https://www.orthodb.org/v10?query=23138at5204	DUF654-domain-containing protein
23253at5204	Complete	CM008255.1	2302703	2304463	+	614.2	347	https://www.orthodb.org/v10?query=23253at5204	Adenosylhomocysteinase
23262at5204	Complete	CM008253.1	1203211	1204976	+	699.1	364	https://www.orthodb.org/v10?query=23262at5204	RuvB-like helicase
23317at5204	Complete	CM008251.1	2181963	2183865	+	635.9	372	https://www.orthodb.org/v10?query=23317at5204	argininosuccinate lyase
23371at5204	Complete	CM008259.1	937304	947037	-	332.4	286	https://www.orthodb.org/v10?query=23371at5204	PAN2-PAN3 deadenylation complex subunit PAN3
23550at5204	Complete	CM008251.1	3086864	3089229	-	448.6	368	https://www.orthodb.org/v10?query=23550at5204	tRNA (guanine(26)-N(2))-dimethyltransferase
23566at5204	Complete	CM008258.1	1383517	1384912	+	422.4	276	https://www.orthodb.org/v10?query=23566at5204	WD40-repeat-containing domain
23629at5204	Complete	CM008252.1	3236018	3238665	-	652.6	372	https://www.orthodb.org/v10?query=23629at5204	Nucleolar GTP-binding protein 2
23749at5204	Complete	CM008257.1	1085204	1087846	-	708.2	518	https://www.orthodb.org/v10?query=23749at5204	Dynamin superfamily
23753at5204	Complete	CM008252.1	2319827	2323612	+	1079.9	797	https://www.orthodb.org/v10?query=23753at5204	Pep3/Vps18/deep orange
23763at5204	Complete	CM008257.1	346278	349090	-	577.4	309	https://www.orthodb.org/v10?query=23763at5204	Mitochondrial-processing peptidase subunit beta
23771at5204	Complete	CM008252.1	1399396	1400891	+	641.3	361	https://www.orthodb.org/v10?query=23771at5204	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
23824at5204	Complete	CM008256.1	2315491	2317875	+	734.3	413	https://www.orthodb.org/v10?query=23824at5204	hexokinase
23894at5204	Complete	CM008252.1	2081300	2087103	+	758.8	439	https://www.orthodb.org/v10?query=23894at5204	Pyruvate kinase
24037at5204	Complete	CM008252.1	622884	624948	+	347.0	278	https://www.orthodb.org/v10?query=24037at5204	tRNA (uracil(54)-C(5))-methyltransferase
24073at5204	Complete	CM008259.1	737025	740281	-	597.4	534	https://www.orthodb.org/v10?query=24073at5204	Histone-lysine N-methyltransferase
24302at5204	Complete	CM008252.1	3319936	3324919	+	699.0	516	https://www.orthodb.org/v10?query=24302at5204	Exocyst complex component EXO84
24349at5204	Fragmented	CM008252.1	2961245	2963286	+	177.0	169	https://www.orthodb.org/v10?query=24349at5204	major facilitator protein
24350at5204	Complete	CM008255.1	2500508	2503362	-	533.6	448	https://www.orthodb.org/v10?query=24350at5204	Ribosomal protein S5 domain 2-type fold
24461at5204	Complete	CM008252.1	3115972	3120091	+	841.1	548	https://www.orthodb.org/v10?query=24461at5204	DUF726-domain-containing protein
24615at5204	Complete	CM008251.1	3715637	3717391	-	556.8	305	https://www.orthodb.org/v10?query=24615at5204	Mitogen-activated protein kinase
24619at5204	Complete	CM008254.1	2419889	2422692	+	577.2	511	https://www.orthodb.org/v10?query=24619at5204	Sda1
24630at5204	Complete	CM008251.1	2278506	2280605	-	468.6	354	https://www.orthodb.org/v10?query=24630at5204	glutamine synthetase/guanido kinase
